Geneid	groups	description
PBANKA_1037700	27	ribosomal protein L16, mitochondrial, putative
PBANKA_1039400	27	ribosomal protein S27a, putative
PBANKA_1100700	27	fam-a protein
PBANKA_1104000	27	ATP-dependent helicase, putative
PBANKA_1105600	27	conserved Plasmodium protein, unknown function
PBANKA_1105700	27	60S ribosomal subunit protein L24, putative
PBANKA_1116900	27	conserved Plasmodium protein, unknown function
PBANKA_1200800	27	transformer-2 protein homolog beta, putative
PBANKA_1201700	27	N-terminal acetyltransferase A complex catalytic subunit ARD1, putative
PBANKA_1201900	27	40S ribosomal protein S20e, putative
PBANKA_1202000	27	inner membrane complex protein 1c
PBANKA_1220300	27	prodrug activation and resistance esterase, putative
PBANKA_1220400	27	conserved protein, unknown function
PBANKA_1242600	27	proteasome maturation factor UMP1, putative
PBANKA_1303500	27	cytochrome c oxidase subunit ApiCOX26, putative
PBANKA_1307200	27	U6 snRNA-associated Sm-like protein LSm5, putative
PBANKA_1310900	27	conserved Plasmodium protein, unknown function
PBANKA_1336700	27	conserved Plasmodium protein, unknown function
PBANKA_1340200	27	U6 snRNA-associated Sm-like protein LSm6, putative
PBANKA_1355800	27	DNA-directed RNA polymerases I, II, and III subunit RPABC4, putative
PBANKA_1401600	27	methyltransferase, putative
PBANKA_1413900	27	zinc finger (CCCH type) protein, putative
PBANKA_1420300	27	conserved Plasmodium protein, unknown function
PBANKA_1440300	27	rRNA-processing protein, putative
PBANKA_1447800	27	conserved protein, unknown function
PBANKA_1452300	27	conserved protein, unknown function
PBANKA_1453800	27	conserved Plasmodium protein, unknown function
PBANKA_0102800	28	conserved Plasmodium protein, unknown function
PBANKA_0507500	28	conserved protein, unknown function
PBANKA_0518300	28	conserved Plasmodium protein, unknown function
PBANKA_0707800	28	U5 small nuclear ribonucleoprotein 40 kDa protein, putative
PBANKA_0836500	28	conserved rodent malaria protein, unknown function
PBANKA_0836800	28	erythrocyte membrane associated protein 1
PBANKA_0919800	28	bifunctional farnesyl/geranylgeranyl diphosphate synthase, putative
PBANKA_1022700	28	protein GPR89, putative
PBANKA_1031400	28	conserved Plasmodium protein, unknown function
PBANKA_1142700	28	phosphatidylserine synthase, putative
PBANKA_1246161	28	fam-a protein
PBANKA_1321100	28	conserved Plasmodium protein, unknown function
PBANKA_1333200	28	autophagy-related protein 12, putative
PBANKA_1346300	28	CPW-WPC family protein
PBANKA_1465051	28	Plasmodium exported protein, unknown function
PBANKA_0103100	29	conserved Plasmodium protein, unknown function
PBANKA_0206400	29	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative
PBANKA_0207800	29	conserved protein, unknown function
PBANKA_0209000	29	conserved Plasmodium protein, unknown function
PBANKA_0301900	29	Sel1 repeat-containing protein, putative
PBANKA_0307400	29	conserved Plasmodium protein, unknown function
PBANKA_0316821	29	fam-a protein, pseudogene
PBANKA_0401700	29	CLP1 P-loop domain-containing protein, putative
PBANKA_0403800	29	transporter, putative
PBANKA_0503700	29	TMEM94 domain-containing protein, putative
PBANKA_0505300	29	conserved Plasmodium protein, unknown function
PBANKA_0601600	29	nuclear export mediator factor NEMF, putative
PBANKA_0611100	29	succinyl-CoA ligase, putative
PBANKA_0618500	29	conserved Plasmodium protein, unknown function
PBANKA_0702300	29	mitochondrial inner membrane protein OXA1, putative
PBANKA_0707600	29	serine/threonine protein kinase VPS15, putative
PBANKA_0715800	29	50S ribosomal protein L10, putative
PBANKA_0721600	29	conserved Plasmodium protein, unknown function
PBANKA_0810100	29	conserved Plasmodium protein, unknown function
PBANKA_0810300	29	conserved Plasmodium protein, unknown function
PBANKA_0822400	29	conserved Plasmodium protein, unknown function
PBANKA_0824900	29	patatin-like phospholipase, putative
PBANKA_0826000	29	ribosomal RNA-processing protein 8, putative
PBANKA_0827300	29	tetratricopeptide repeat protein, putative
PBANKA_0916800	29	conserved Plasmodium protein, unknown function
PBANKA_0917300	29	conserved Plasmodium protein, unknown function
PBANKA_0917980	29	small nucleolar RNA snoR14a
PBANKA_0918300	29	major facilitator superfamily-related transporter, putative
PBANKA_0923800	29	pyruvate dehydrogenase E1 component subunit alpha
PBANKA_0935100	29	RNA transcription, translation and transport factor protein, putative
PBANKA_0944061	29	PIR protein
PBANKA_1014900	29	coatomer subunit beta, putative
PBANKA_1113800	29	ATP-dependent DNA helicase UvrD, putative
PBANKA_1114700	29	rhomboid protease ROM9
PBANKA_1121400	29	RNA methyltransferase, putative
PBANKA_1124400	29	conserved Plasmodium protein, unknown function
PBANKA_1204600	29	heptatricopeptide repeat-containing protein, putative
PBANKA_1204700	29	conserved Plasmodium protein, unknown function
PBANKA_1210000	29	heptatricopeptide repeat-containing protein, putative
PBANKA_1220700	29	conserved protein, unknown function
PBANKA_1230900	29	RAP protein, putative
PBANKA_1236000	29	conserved protein, unknown function
PBANKA_1348600	29	conserved Plasmodium protein, unknown function
PBANKA_1439700	29	conserved protein, unknown function
PBANKA_1448600	29	conserved Plasmodium protein, unknown function
PBANKA_1448800	29	helicase, putative
PBANKA_1449600	29	PIH1 domain-containing protein, putative
PBANKA_1462200	29	protein phosphatase PPM4
PBANKA_API00270	29	probable protein, unknown function
PBANKA_0103500	30	RAP protein, putative
PBANKA_0110400	30	eukaryotic translation initiation factor 3 subunit L, putative
PBANKA_0208100	30	heptatricopeptide repeat and RAP domain-containing protein, putative
PBANKA_0308900	30	conserved Plasmodium protein, unknown function
PBANKA_0314300	30	conserved Plasmodium protein, unknown function
PBANKA_0413700	30	conserved Plasmodium protein, unknown function
PBANKA_0508800	30	RAP protein, putative
PBANKA_0609200	30	conserved Plasmodium protein, unknown function
PBANKA_0708800	30	ribosomal protein L4, mitochondrial, putative
PBANKA_0712700	30	zinc finger protein, putative
PBANKA_0814400	30	conserved Plasmodium protein, unknown function
PBANKA_0815200	30	phospholipid or glycerol acyltransferase, putative
PBANKA_0830500	30	conserved Plasmodium protein, unknown function
PBANKA_0923200	30	ATP synthase F0 subunit b-like protein, putative
PBANKA_0929500	30	histone acetyltransferase MYST, putative
PBANKA_1019310	30	small nucleolar RNA snoR31
PBANKA_1029200	30	iron-sulfur cluster assembly protein SufC
PBANKA_1117700	30	malate dehydrogenase, putative
PBANKA_1119200	30	PIMMS43 protein
PBANKA_1141800	30	conserved Plasmodium protein, unknown function
PBANKA_1312400	30	HSP20-like chaperone, putative
PBANKA_1342200	30	conserved Plasmodium protein, unknown function
PBANKA_1344600	30	conserved Plasmodium protein, unknown function
PBANKA_0103700	31	conserved Plasmodium protein, unknown function
PBANKA_0205100	31	mitochondrial carrier protein, putative
PBANKA_0309100	31	eukaryotic peptide chain release factor subunit 1, putative
PBANKA_0413900	31	ribosomal protein L27, mitochondrial, putative
PBANKA_0522400	31	steroid dehydrogenase, putative
PBANKA_0618100	31	conserved protein, unknown function
PBANKA_0708700	31	mediator of RNA polymerase II transcription subunit 7, putative
PBANKA_0715600	31	26S protease regulatory subunit 6B, putative
PBANKA_0821900	31	ubiquitin-conjugating enzyme E2, putative
PBANKA_0933200	31	conserved Plasmodium protein, unknown function
PBANKA_1006400	31	conserved Plasmodium protein, unknown function
PBANKA_1132500	31	mitochondrial import inner membrane translocase subunit TIM23, putative
PBANKA_1204400	31	DNA/RNA-binding protein Alba 3, putative
PBANKA_1239500	31	mitochondrial import receptor subunit TOM22, putative
PBANKA_1246500	31	PIR protein
PBANKA_1303700	31	vesicle-associated membrane protein, putative
PBANKA_1331100	31	conserved Plasmodium protein, unknown function
PBANKA_1345000	31	PITH domain-containing protein, putative
PBANKA_1345200	31	conserved Plasmodium protein, unknown function
PBANKA_1346800	31	Qa-SNARE protein, putative
PBANKA_1404600	31	conserved Plasmodium protein, unknown function
PBANKA_1424400	31	CS domain protein, putative
PBANKA_1427900	31	histone acetyltransferase subunit NuA4, putative
PBANKA_1430400	31	adrenodoxin-type ferredoxin, putative
PBANKA_1432700	31	meiotic recombination protein SPO11, putative
PBANKA_1433500	31	PPPDE peptidase domain-containing protein, putative
PBANKA_1438700	31	citrate/oxoglutarate carrier protein, putative
PBANKA_0103800	32	50S ribosomal protein L24, putative
PBANKA_0302100	32	conserved Plasmodium protein, unknown function
PBANKA_0414300	32	kinetochore protein NUF2, putative
PBANKA_0512800	32	merozoite TRAP-like protein
PBANKA_0523800	32	apical asparagine-rich protein AARP, putative
PBANKA_0603900	32	HAD domain ookinete protein
PBANKA_0612861	32	tRNA Glutamic acid
PBANKA_0616200	32	conserved Plasmodium protein, unknown function
PBANKA_0619300	32	conserved Plasmodium protein, unknown function
PBANKA_0711800	32	conserved Plasmodium protein, unknown function
PBANKA_0717900	32	RNA-binding protein, putative
PBANKA_0808100	32	6-cysteine protein
PBANKA_0814800	32	conserved Plasmodium protein, unknown function
PBANKA_0818400	32	conserved Plasmodium protein, unknown function
PBANKA_0820200	32	thioredoxin-like protein 1, putative
PBANKA_0829600	32	serine/threonine protein kinase, putative
PBANKA_0832800	32	conserved Plasmodium protein, unknown function
PBANKA_0915000	32	apical membrane antigen 1
PBANKA_0915300	32	conserved Plasmodium protein, unknown function
PBANKA_0921200	32	conserved Plasmodium protein, unknown function
PBANKA_0931100	32	conserved protein, unknown function
PBANKA_0936700	32	ES2 protein, putative
PBANKA_1019320	32	Plasmodium RNA of unknown function RUF4
PBANKA_1019330	32	small nucleolar RNA snoR30
PBANKA_1020500	32	14-3-3 protein, putative
PBANKA_1106700	32	60S ribosomal protein L4, putative
PBANKA_1119100	32	splicing factor 3A subunit 2, putative
PBANKA_1122500	32	splicing factor-like protein 1, putative
PBANKA_1142400	32	nucleoside diphosphate kinase b, putative
PBANKA_1203400	32	U3 small nucleolar RNA-associated protein 25, putative
PBANKA_1207700	32	zinc finger protein, putative
PBANKA_1221500	32	50S ribosomal protein L1, mitochondrial, putative
PBANKA_1224200	32	DnaJ protein, putative
PBANKA_1305000	32	conserved Plasmodium protein, unknown function
PBANKA_1339300	32	conserved Plasmodium protein, unknown function
PBANKA_1349000	32	MSP7-like protein
PBANKA_1352600	32	serine/threonine protein kinase, putative
PBANKA_1362500	32	peptidase, putative
PBANKA_1409200	32	RNA-binding protein, putative
PBANKA_1423300	32	DNA/RNA-binding protein Alba 1, putative
PBANKA_1443000	32	NIMA related kinase 1, putative
PBANKA_1444600	32	conserved Plasmodium protein, unknown function
PBANKA_1456700	32	conserved Plasmodium protein, unknown function
PBANKA_0103900	33	RNA-binding protein, putative
PBANKA_0316650	33	PIR protein, pseudogene
PBANKA_0613200	33	DNA polymerase alpha catalytic subunit A, putative
PBANKA_0613700	33	RNA-binding protein, putative
PBANKA_0619700	33	rhoptry-associated leucine zipper-like protein 1, putative
PBANKA_0836200	33	conserved Plasmodium protein, unknown function
PBANKA_0907200	33	EELM2 domain-containing protein, putative
PBANKA_0910000	33	protein KIC5, putative
PBANKA_1005700	33	conserved Plasmodium protein, unknown function
PBANKA_1008200	33	cGMP-dependent protein kinase
PBANKA_1008600	33	conserved Plasmodium protein, unknown function
PBANKA_1028700	33	26S proteasome regulatory subunit RPN13, putative
PBANKA_1029000	33	conserved Plasmodium protein, unknown function
PBANKA_1029900	33	AAA family ATPase, putative
PBANKA_1030000	33	deoxyhypusine synthase
PBANKA_1030200	33	conserved Plasmodium protein, unknown function
PBANKA_1034600	33	conserved Plasmodium protein, unknown function
PBANKA_1212200	33	conserved Plasmodium protein, unknown function
PBANKA_1212400	33	GDP-L-fucose synthase, putative
PBANKA_1313700	33	serine/threonine protein kinase, putative
PBANKA_1325200	33	meiotic nuclear division protein 1, putative
PBANKA_1345500	33	CTLH domain-containing protein, putative
PBANKA_1357500	33	lipoyl synthase
PBANKA_1415300	33	protein transport protein SEC20, putative
PBANKA_1442400	33	protein KIC2, putative
PBANKA_0104000	34	acylphosphatase, putative
PBANKA_0110200	34	lsm12, putative
PBANKA_0306500	34	conserved protein, unknown function
PBANKA_0313800	34	ATP synthase subunit alpha, mitochondrial, putative
PBANKA_0401900	34	DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative
PBANKA_0405100	34	ER membrane protein complex subunit 5, putative
PBANKA_0405300	34	40S ribosomal protein S23, putative
PBANKA_0418300	34	protein RER1, putative
PBANKA_0506300	34	methyltransferase, putative
PBANKA_0601300	34	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0603600	34	conserved protein, unknown function
PBANKA_0608100	34	conserved protein, unknown function
PBANKA_0623500	34	fam-a protein
PBANKA_0703900	34	receptor for activated c kinase, putative
PBANKA_0800800	34	cytosolic iron-sulfur assembly component 2, putative
PBANKA_0803500	34	ATP synthase subunit C, putative
PBANKA_0813000	34	inhibitor of cysteine proteases
PBANKA_0837121	34	PIR protein
PBANKA_0905200	34	oocyst capsule protein Cap93
PBANKA_0922000	34	DnaJ protein, putative
PBANKA_1034800	34	conserved Plasmodium protein, unknown function
PBANKA_1129700	34	ATP-dependent RNA helicase HAS1, putative
PBANKA_1130400	34	proteasome subunit alpha type-4, putative
PBANKA_1132800	34	conserved Plasmodium protein, unknown function
PBANKA_1141500	34	SNARE associated Golgi protein, putative
PBANKA_1214000	34	heat shock protein 60, putative
PBANKA_1226900	34	mitogen-activated protein kinase organizer 1, putative
PBANKA_1244000	34	cell cycle regulator protein, putative
PBANKA_1302900	34	copper transporter, putative
PBANKA_1335300	34	protein transport protein YIP1, putative
PBANKA_1337200	34	protein transport protein SFT2, putative
PBANKA_1339900	34	SNARE protein, putative
PBANKA_1348500	34	Voldacs domain-containing protein, putative
PBANKA_1354300	34	sodium-dependent phosphate transporter, putative
PBANKA_1365200	34	thioredoxin-related protein, putative
PBANKA_1403250	34	small nucleolar RNA snoR16
PBANKA_1410200	34	cytochrome c, putative
PBANKA_1419700	34	palmitoyltransferase DHHC8, putative
PBANKA_1446400	34	conserved protein, unknown function
PBANKA_1450500	34	pre-mRNA-splicing factor SYF1, putative
PBANKA_1452400	34	ubiquitin-like modifier HUB1, putative
PBANKA_0104100	35	serine/threonine protein kinase ARK1, putative
PBANKA_0311700	35	rhoptry neck protein 6, putative
PBANKA_0404200	35	ubiquitin-conjugating enzyme E2, putative
PBANKA_0605800	35	LIMP protein
PBANKA_0707700	35	conserved Plasmodium protein, unknown function
PBANKA_0825800	35	conserved Plasmodium protein, unknown function
PBANKA_0831100	35	zinc finger protein, putative
PBANKA_0912000	35	conserved Plasmodium protein, unknown function
PBANKA_1024311	35	signal recognition particle RNA
PBANKA_1040400	35	PIR protein
PBANKA_1140900	35	ribosomal protein S17, mitochondrial, putative
PBANKA_1204200	35	IMP1-like protein, putative
PBANKA_1206800	35	zinc finger (CCCH type) protein, putative
PBANKA_1208400	35	ribosomal protein L43, mitochondrial, putative
PBANKA_1235300	35	bis(5'-nucleosyl)-tetraphosphatase [asymmetrical], putative
PBANKA_1327300	35	fam-a protein
PBANKA_1407600	35	60S ribosomal protein L24, putative
PBANKA_1429400	35	dynein light chain 1, putative
PBANKA_1456100	35	40S ribosomal protein S17, putative
PBANKA_1457900	35	conserved protein, unknown function
PBANKA_1465500	35	PIR protein
PBANKA_1466000	35	PIR protein
PBANKA_1466100	35	PIR protein
PBANKA_0104400	36	nucleoside diphosphate kinase, putative
PBANKA_0108700	36	RNA-binding protein 25, putative
PBANKA_0214500	36	IMP1-like protein, putative
PBANKA_0300300	36	PIR protein
PBANKA_0302800	36	conserved Plasmodium protein, unknown function
PBANKA_0309800	36	arginyl-tRNA--protein transferase, putative
PBANKA_0406500	36	T-complex protein 1 subunit eta, putative
PBANKA_0506600	36	serine/arginine-rich splicing factor 4, putative
PBANKA_0520700	36	conserved Plasmodium protein, unknown function
PBANKA_0606300	36	conserved Plasmodium protein, unknown function
PBANKA_0623100	36	tryptophan-rich protein
PBANKA_0704700	36	conserved Plasmodium protein, unknown function
PBANKA_0714000	36	meiotic recombination protein DMC1
PBANKA_0717200	36	conserved Plasmodium protein, unknown function
PBANKA_0801400	36	conserved protein, unknown function
PBANKA_0806900	36	conserved Plasmodium protein, unknown function
PBANKA_0811800	36	actin-like protein, putative
PBANKA_0823000	36	ubiquitin-like protein, putative
PBANKA_0925100	36	leucine-rich repeat protein
PBANKA_0926900	36	WD repeat-containing protein, putative
PBANKA_1002000	36	conserved Plasmodium protein, unknown function
PBANKA_1036000	36	transcription elongation factor SPT6, putative
PBANKA_1039500	36	zinc finger protein, putative
PBANKA_1100860	36	fam-c protein
PBANKA_1213000	36	transcriptional coactivator ADA2, putative
PBANKA_1236600	36	conserved Plasmodium protein, unknown function
PBANKA_1238400	36	conserved protein, unknown function
PBANKA_1245200	36	CPW-WPC family protein
PBANKA_1300500	36	tubulin epsilon chain, putative
PBANKA_1301800	36	conserved Plasmodium protein, unknown function
PBANKA_1304500	36	protein SOC3
PBANKA_1314400	36	conserved Plasmodium protein, unknown function
PBANKA_1316500	36	conserved Plasmodium protein, unknown function
PBANKA_1322400	36	exonuclease V, mitochondrial, putative
PBANKA_1326900	36	DNA polymerase alpha subunit B, putative
PBANKA_1327251	36	fam-a protein
PBANKA_1328900	36	potassium channel K2
PBANKA_1329000	36	conserved Plasmodium protein, unknown function
PBANKA_1329100	36	plasmepsin VIII
PBANKA_1331300	36	conserved Plasmodium protein, unknown function
PBANKA_1332000	36	splicing factor U2AF large subunit, putative
PBANKA_1359800	36	conserved Plasmodium protein, unknown function
PBANKA_1410800	36	ribosomal protein S35, mitochondrial, putative
PBANKA_1414800	36	conserved Plasmodium protein, unknown function
PBANKA_1418900	36	ras-related protein Rab-11A
PBANKA_1428300	36	WD repeat-containing protein, putative
PBANKA_1431300	36	conserved protein, unknown function
PBANKA_1447900	36	conserved Plasmodium protein, unknown function
PBANKA_0104600	37	DNA repair protein RAD50, putative
PBANKA_0112500	37	major facilitator superfamily-related transporter, putative
PBANKA_0112621	37	PIR protein, pseudogene
PBANKA_0205900	37	Niemann-Pick type C1-related protein, putative
PBANKA_0214600	37	Plasmodium exported protein, unknown function
PBANKA_0216801	37	reticulocyte binding protein, putative
PBANKA_0300500	37	PIR protein, pseudogene
PBANKA_0316841	37	fam-b protein
PBANKA_0402600	37	inner membrane complex protein 1a
PBANKA_0409300	37	phosphatidylinositol 3- and 4-kinase, putative
PBANKA_0418500	37	Plasmodium exported protein, unknown function
PBANKA_0517000	37	early transcribed membrane protein
PBANKA_0518500	37	ADP-ribosylation factor, putative
PBANKA_0519500	37	conserved Plasmodium protein, unknown function
PBANKA_0600041	37	PIR protein
PBANKA_0608800	37	conserved Plasmodium protein, unknown function
PBANKA_0613300	37	LITAF-like zinc finger protein, putative
PBANKA_0700200	37	PIR protein
PBANKA_0700300	37	PIR protein
PBANKA_0701000	37	sporozoite and liver stage tryptophan-rich protein, pseudogene
PBANKA_0803900	37	conserved Plasmodium protein, unknown function
PBANKA_0804400	37	conserved Plasmodium protein, unknown function
PBANKA_0805200	37	cytoskeleton associated protein, putative
PBANKA_0810500	37	apoptosis-related protein, putative
PBANKA_0810800	37	conserved protein, unknown function
PBANKA_0823300	37	para-aminobenzoic acid synthetase, putative
PBANKA_0827600	37	conserved Plasmodium protein, unknown function
PBANKA_0831000	37	merozoite surface protein 1
PBANKA_0923300	37	conserved protein, unknown function
PBANKA_0925700	37	conserved Plasmodium protein, unknown function
PBANKA_0929300	37	actin-related protein 2/3 complex subunit 1, putative
PBANKA_0931200	37	heat shock protein 101
PBANKA_0933100	37	conserved Plasmodium protein, unknown function
PBANKA_1006300	37	perforin-like protein 1
PBANKA_1008500	37	translocon component PTEX150
PBANKA_1008800	37	glucose-6-phosphate isomerase, putative
PBANKA_1032300	37	CTP synthase, putative
PBANKA_1109800	37	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_1117200	37	conserved Plasmodium protein, unknown function
PBANKA_1207900	37	protein phosphatase PPM10, putative
PBANKA_1220200	37	lysophospholipase, putative
PBANKA_1229000	37	Plasmodium exported protein (PHIST), unknown function
PBANKA_1230100	37	ribonuclease, putative
PBANKA_1300200	37	PIR protein
PBANKA_1304400	37	allantoicase, putative
PBANKA_1328000	37	serine/threonine protein phosphatase UIS2
PBANKA_1329800	37	AP2 domain transcription factor AP2-SP
PBANKA_1331700	37	zinc finger protein, putative
PBANKA_1357800	37	conserved Plasmodium protein, unknown function
PBANKA_1400031	37	tryptophan-rich antigen, putative, pseudogene
PBANKA_1400600	37	cytoadherence linked asexual protein, putative
PBANKA_1413800	37	conserved protein, unknown function
PBANKA_1415600	37	DNA replication licensing factor MCM4, putative
PBANKA_1417700	37	conserved Plasmodium protein, unknown function
PBANKA_1434300	37	conserved Plasmodium protein, unknown function
PBANKA_1454100	37	ATP-dependent zinc metalloprotease FTSH 1, putative
PBANKA_1457000	37	ubiquitin-conjugating enzyme E2, putative
PBANKA_0104700	38	elongation of fatty acids protein, putative
PBANKA_0108300	38	palmitoyltransferase DHHC2
PBANKA_0204300	38	elongation of fatty acids protein, putative, pseudogene
PBANKA_0208300	38	novel putative transporter 1
PBANKA_0208700	38	4-hydroxy-3-methylbut-2-enyl diphosphate reductase, putative
PBANKA_0309900	38	conserved protein, unknown function
PBANKA_0313100	38	vacuolar protein sorting-associated protein 45, putative
PBANKA_0316100	38	Plasmodium exported protein, unknown function
PBANKA_0405310	38	small nucleolar RNA snoR03
PBANKA_0506400	38	conserved Plasmodium protein, unknown function
PBANKA_0606400	38	conserved Plasmodium protein, unknown function
PBANKA_0621500	38	Rab GTPase activator and protein kinase, putative
PBANKA_0711500	38	conserved Plasmodium protein, unknown function
PBANKA_0714100	38	trafficking protein particle complex subunit 2-like protein, putative
PBANKA_0715100	38	ubiquitin, putative
PBANKA_0719800	38	conserved Plasmodium protein, unknown function
PBANKA_0820700	38	TLD domain-containing protein
PBANKA_0829000	38	conserved Plasmodium protein, unknown function
PBANKA_0834900	38	TFIIH basal transcription factor complex helicase XPD subunit, putative
PBANKA_0904300	38	apicoplast import protein Tic20, putative
PBANKA_0913500	38	PQ-loop repeat-containing protein
PBANKA_0917100	38	serpentine receptor, putative
PBANKA_0920900	38	protein disulfide-isomerase, putative
PBANKA_0926200	38	GPI transamidase component GPI16
PBANKA_1016500	38	WW domain-binding protein 11, putative
PBANKA_1021100	38	DnaJ protein, putative
PBANKA_1102800	38	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase, putative
PBANKA_1111500	38	conserved Plasmodium protein, unknown function
PBANKA_1206500	38	AP-5 complex subunit sigma-1, putative
PBANKA_1246200	38	fam-b protein
PBANKA_1310200	38	nucleoporin NUP313
PBANKA_1321900	38	conserved Plasmodium protein, unknown function
PBANKA_1362300	38	conserved Plasmodium protein, unknown function
PBANKA_1413500	38	conserved Plasmodium protein, unknown function
PBANKA_1434000	38	phosphate translocator, putative
PBANKA_1438800	38	50S ribosomal protein L24, putative
PBANKA_0104800	39	protein KIC1, putative
PBANKA_0106300	39	conserved Plasmodium protein, unknown function
PBANKA_0112600	39	fam-b protein
PBANKA_0307600	39	syntaxin, putative
PBANKA_0412500	39	conserved Plasmodium protein, unknown function
PBANKA_0523300	39	methyltransferase, putative
PBANKA_0615300	39	conserved Plasmodium protein, unknown function
PBANKA_0615400	39	serine--tRNA ligase, putative
PBANKA_0617400	39	conserved Plasmodium protein, unknown function
PBANKA_0704600	39	conserved Plasmodium protein, unknown function
PBANKA_0706200	39	nucleoside transporter 2, putative
PBANKA_0716100	39	conserved Plasmodium protein, unknown function
PBANKA_0820100	39	PPPDE peptidase, putative
PBANKA_1007900	39	conserved Plasmodium protein, unknown function
PBANKA_1025300	39	rap guanine nucleotide exchange factor, putative
PBANKA_1031100	39	plastid replication-repair enzyme, putative
PBANKA_1101500	39	anaphase-promoting complex subunit 3
PBANKA_1105000	39	conserved protein, unknown function
PBANKA_1125400	39	conserved Plasmodium protein, unknown function
PBANKA_1127300	39	DNA methyltransferase 1-associated protein 1, putative
PBANKA_1127500	39	glutamyl-tRNA(Gln) amidotransferase subunit B, putative
PBANKA_1139100	39	conserved Plasmodium protein, unknown function
PBANKA_1214800	39	U4/U6.U5 tri-snRNP-associated protein 1, putative
PBANKA_1220100	39	ribonucleases P/MRP protein subunit POP1, putative
PBANKA_1233400	39	WD repeat-containing protein 26, putative
PBANKA_1244900	39	conserved Plasmodium protein, unknown function
PBANKA_1307400	39	poly(A)-specific ribonuclease PARN, putative
PBANKA_1335900	39	DNA-directed RNA polymerase, alpha subunit, putative
PBANKA_1365550	39	PIR protein, pseudogene
PBANKA_1412800	39	MACRO domain-containing protein, putative
PBANKA_1426700	39	hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase, putative
PBANKA_1436700	39	heptatricopeptide repeat-containing protein, putative
PBANKA_1436900	39	FbpA domain protein, putative
PBANKA_1440900	39	conserved protein, unknown function
PBANKA_1442600	39	RNA pseudouridylate synthase, putative
PBANKA_1442700	39	conserved protein, unknown function
PBANKA_0105000	40	ubiquitin-conjugating enzyme E2 PEX4, putative
PBANKA_0111200	40	nucleolar GTP-binding protein 1, putative
PBANKA_0214900	40	fam-a protein
PBANKA_0303900	40	pantothenate transporter
PBANKA_0312400	40	DNA-directed RNA polymerase II subunit RPB2, putative
PBANKA_0411700	40	HSP20-like chaperone, putative
PBANKA_0620000	40	pre-mRNA-splicing factor CWC15, putative
PBANKA_0714300	40	small heat shock protein HSP20
PBANKA_0806500	40	triosephosphate isomerase, putative
PBANKA_0814000	40	conserved protein, unknown function
PBANKA_0905000	40	40S ribosomal protein S21, putative
PBANKA_0905600	40	translation initiation factor eIF-1A, putative
PBANKA_0908900	40	V-type proton ATPase subunit F, putative
PBANKA_0923400	40	60S ribosomal protein L35, putative
PBANKA_1013200	40	succinyl-CoA ligase [ADP-forming] subunit beta, putative
PBANKA_1019500	40	60S ribosomal protein L5, putative
PBANKA_1027900	40	small nuclear ribonucleoprotein-associated protein B, putative
PBANKA_1035100	40	rRNA 2'-O-methyltransferase fibrillarin, putative
PBANKA_1133200	40	cdc2-related kinase 2
PBANKA_1221300	40	conserved Plasmodium protein, unknown function
PBANKA_1228900	40	von Willebrand factor A domain-related protein
PBANKA_1328100	40	ATP synthase (C/AC39) subunit, putative
PBANKA_1347200	40	nucleotidyltransferase, putative
PBANKA_1352700	40	conserved protein, unknown function
PBANKA_1363100	40	conserved protein, unknown function
PBANKA_1423600	40	40S ribosomal protein S16, putative
PBANKA_1429500	40	DNA-directed RNA polymerases I, II, and III subunit RPABC3, putative
PBANKA_0105100	41	conserved Plasmodium protein, unknown function
PBANKA_0108100	41	conserved Plasmodium protein, unknown function
PBANKA_0201700	41	conserved Plasmodium protein, unknown function
PBANKA_0203100	41	phosphatidylinositol-4-phosphate 5-kinase, putative
PBANKA_0206600	41	asparagine and aspartate rich protein 2, putative
PBANKA_0209500	41	ATP-dependent DNA/RNA helicase PSH1, putative
PBANKA_0213600	41	N6-adenosine-methyltransferase MT-A70, putative
PBANKA_0304300	41	adenylosuccinate lyase, putative
PBANKA_0312700	41	DEAD/DEAH box helicase, putative
PBANKA_0402500	41	phosphatidylethanolamine-binding protein, putative
PBANKA_0415600	41	conserved Plasmodium protein, unknown function
PBANKA_0417100	41	conserved protein, unknown function
PBANKA_0504400	41	conserved Plasmodium protein, unknown function
PBANKA_0510100	41	conserved protein, unknown function
PBANKA_0512600	41	partial CSTF domain-containing protein, putative
PBANKA_0515300	41	SAE2 domain-containing protein, putative
PBANKA_0604600	41	conserved protein, unknown function
PBANKA_0606000	41	RNA-binding protein, putative
PBANKA_0610300	41	polyubiquitin, putative
PBANKA_0610600	41	peripheral plastid protein 1, putative
PBANKA_0613900	41	PDCD2 domain-containing protein, putative
PBANKA_0620400	41	conserved protein, unknown function
PBANKA_0620800	41	conserved protein, unknown function
PBANKA_0712200	41	BEM46-like protein, putative
PBANKA_0720700	41	regulator of chromosome condensation, putative
PBANKA_0804600	41	AAA family ATPase, putative
PBANKA_0808800	41	prefoldin-like protein, putative
