cluster_id	target	count_both	count_only_cluster	count_only_target	count_none	p.value	odds.ratio	fdr
3	Pathways of peptide export from the mitochondrion	2	631	3	3177	0.194896129615297	3.35508801581351	0.909666353809071
3	Role of perforin 1 in merozoite egress	0	633	5	3175	1	0	1
3	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	0	633	15	3165	0.153450537486084	0	0.857303877730102
3	14-3-3 protein	0	633	3	3177	1	0	1
3	Roles of rhoptry neck proteins during invasion	0	633	4	3176	1	0	1
3	Folate biosynthesis	4	629	7	3173	0.0941557536546513	2.88173701615529	0.69955161028924
3	Telomerase and some telomerase associated proteins	0	633	8	3172	0.367107673304767	0	1
3	Nicotinate and nicotinamide metabolism	1	632	5	3175	1	1.00474568166341	1
3	ER-to Golgi_ translocation and quality control	1	632	14	3166	0.490191404387069	0.357886946163414	1
3	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	3	630	6	3174	0.176518663419792	2.51821514896644	0.876913261097829
3	Transcription in prokaryotes	0	633	3	3177	1	0	1
3	Various features of C/D and H/ACA snoRNAs	1	632	5	3175	1	1.00474568166341	1
3	Merozoite egress	0	633	3	3177	1	0	1
3	Riboflavin metabolism	0	633	3	3177	1	0	1
3	Post-translational modification of elongation factor 2	1	632	4	3176	0.596749740996402	1.25624751976677	1
3	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	1	632	9	3171	1	0.557562275818358	1
3	Structure of telomere and sub-telomeric regions	0	633	1	3179	1	0	1
3	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	633	2	3178	1	0	1
4	FALSE	245	236	1014	2318	3.29483887870124e-18	2.37259350981803	6.61274162955339e-16
4	Genes coding for components involved in ribosome assembly	6	475	126	3206	0.00296456375560974	0.321466800000615	0.0653832907418543
4	mRNA degradation	2	479	27	3305	0.57178010799488	0.511166586473113	1
4	Splicing of pre-mRNA	7	474	99	3233	0.0729610253261455	0.482342567154452	0.59997067783352
4	RNA Degradation Factors	1	480	38	3294	0.053563576440113	0.180635719238116	0.493128889519756
4	Phosphoproteome - Treeck et al 2011	105	376	749	2583	0.770240367424818	0.963077846128125	1
4	Phosphoproteome - Pease et al 2013	80	401	519	2813	0.546679418901789	1.08129457342622	1
4	S-nitrosylated proteins	18	463	229	3103	0.00730251208103005	0.526865980787853	0.134460016024104
4	S-Glutathionylated proteins	10	471	285	3047	2.46656622165263e-08	0.227043336309147	2.47519920342841e-06
4	Transcription related proteins encoding genes	16	465	153	3179	0.236409797810459	0.714991392317115	0.993854130169466
4	Translation in prokaryotes � a template for apicoplast and mitochondrion	2	479	46	3286	0.0806820500643648	0.298326776572384	0.629929616172102
4	Nuclear genes with apicoplast signal sequences	19	462	211	3121	0.0402135493858152	0.608377188409449	0.43408361474488
4	Terpenoid metabolism	0	481	13	3319	0.392489008501209	0	1
4	N-myristoylation_ S-acylation and prenylation of proteins	3	478	17	3315	0.732579771319208	1.22377883394535	1
4	Proteins of detergent-resistant membranes	8	473	97	3235	0.135840336001694	0.564138300073358	0.813825535389254
4	Genes coding for transport proteins	15	466	117	3215	0.789423800755996	0.884558825849811	1
4	Chromatin modifying proteins	2	479	29	3303	0.419283518545654	0.475630930011493	1
4	Histone lysine methylation	2	479	14	3318	1	0.989564073158687	1
4	Plasmodium falciparum chromatin landscape	3	478	15	3317	0.48869519118672	1.38772763449024	1
4	Topogenesis of the Rieske FeS protein	0	481	10	3322	0.624806423540944	0	1
4	Nuclear genes with mitochondrial signal sequences	17	464	253	3079	0.000591647127799067	0.445950035235252	0.0194661604179136
4	Porphyrin metabolism	3	478	14	3318	0.465224945666755	1.48726257432317	1
4	Pyrimidine metabolism	3	478	18	3314	0.741756374001817	1.1554456366384	1
4	Mitochondrial electron flow	1	480	23	3309	0.351639026710237	0.29978866247982	1
4	Phosphoproteome - Lasonder et al 2011	71	410	435	2897	0.314026060457336	1.15326828095937	1
4	Established and putative Maurer�s clefts proteins	4	477	45	3287	0.513472590722811	0.612598554308873	1
4	The acidocalcisome	1	480	35	3297	0.0783989846378859	0.196296333157067	0.629387048672948
4	ATP-dependent chromatin remodeling complexes	2	479	32	3300	0.306201512788039	0.430653478540111	1
4	Phenylalanine and Tyrosine metabolism	1	480	8	3324	1	0.865626636049851	1
4	Modification of proteins by adenylylation and ADP-ribosylation	4	477	44	3288	0.511177847310353	0.62670920082356	1
4	Protein biosynthesis	1	480	54	3278	0.011921168252495	0.1264990417124	0.195248564943333
4	DNA binding proteins with AP2 domain(s)	4	477	15	3317	0.287696231636386	1.85395914649322	1
4	Heterochromatin structure of the telomeric and subtelomeric regions	0	481	5	3327	1	0	1
4	Total palmitome of Plasmodium falciparum	25	456	284	3048	0.0120344268838393	0.588472985946518	0.195248564943333
4	Ribosomal structure	2	479	143	3189	1.17490828336273e-06	0.0931395443235705	8.1311756024448e-05
4	Glyoxalase metabolism	0	481	6	3326	1	0	1
4	The phosphoproteome of Plasmodium falciparum infected RBCs	45	436	269	3063	0.329748428582595	1.17514028193909	1
4	Proteins involved in steps during passage through prophase	7	474	14	3318	0.0115506096196369	3.49801402405124	0.193183945888428
4	Protein phosphorylation	16	465	61	3271	0.0366420744357583	1.84468281650674	0.414064143172241
4	Protein kinase coding genes	14	467	70	3262	0.246000656174987	1.39686070328522	0.993854130169466
4	Pre-replicative complex formation and transition to replication	4	477	16	3316	0.306386079287441	1.73763423425306	1
4	Dolichol metabolism	1	480	5	3327	0.554977223965929	1.38611204640761	1
4	Purine metabolism	5	476	28	3304	0.599530251697121	1.2394195882527	1
4	Double strand break repair and homologous recombination	4	477	7	3325	0.039905852911368	3.98144363033592	0.43408361474488
4	Genes involved in excision-repair	12	469	66	3266	0.488636403870516	1.26604775175483	1
4	Genes coding for enzymes/proteins involved in DNA replication	11	470	47	3285	0.159595776644476	1.63554963109163	0.861058481992835
4	Fatty acids elongation in the endoplasmic reticulum	0	481	12	3320	0.383091839057246	0	1
4	Fatty acid synthesis in the apicoplast	1	480	27	3305	0.246781777154921	0.255070577865292	0.993854130169466
4	Genes coding for components of the proteasome degradation machinery & their timed transcription	8	473	96	3236	0.135823045998568	0.570189853229248	0.813825535389254
4	Subcellular location of adaptor proteins	3	478	22	3310	1	0.944283126165083	1
4	Classical COPI-mediated vesicular transport	1	480	29	3303	0.167094153477735	0.237337199509751	0.861058481992835
4	Genes coding for protein traffic related proteins	6	475	54	3278	0.695266572565238	0.76683241809626	1
4	Thioredoxin_ Glutaredoxin and Peroxiredoxin	1	480	23	3309	0.351639026710237	0.29978866247982	1
4	Redox Metabolism	2	479	33	3299	0.306788712614103	0.417478550427496	1
4	Initiation of translation	2	479	40	3292	0.15971954005426	0.343697098538135	0.861058481992835
4	Quality control mechanisms during ribosome maturation	0	481	12	3320	0.383091839057246	0	1
4	Signaling machinery in malaria parasites	5	476	12	3320	0.0532086772729717	2.90499735063302	0.492118964455549
4	Ubiquinone metabolism	1	480	6	3326	1	1.15479862397526	1
4	Import of proteins into the mitochondrion	0	481	25	3307	0.064531419327062	0	0.551125781231547
4	Peptidases and proteases	11	470	101	3231	0.469210037158779	0.748756269452882	1
4	Genes coding for chaperones and their regulators	5	476	97	3235	0.0146933163724006	0.35038594363057	0.22511057984281
4	Centrosome proteins	10	471	65	3267	0.860099891738528	1.06712344207357	1
4	Tubulin and microtubules	2	479	22	3310	0.759891917884556	0.6282677145004	1
4	Proteins targeted by the thioredoxin superfamily enzymes	1	480	37	3295	0.0804744707154237	0.18557376765916	0.629929616172102
4	Arginine and proline metabolism	0	481	6	3326	1	0	1
4	Pyridoxal phosphate (Vitamin B6) metabolism	1	480	21	3311	0.348699093490946	0.328535354304636	1
4	Transporters of the plasma membrane	9	472	52	3280	0.561463608426065	1.20266778220285	1
4	Mitochondrial TCA cycle	3	478	15	3317	0.48869519118672	1.38772763449024	1
4	Possible paths for apoptosis	3	478	17	3315	0.732579771319208	1.22377883394535	1
4	Phosphatidylethanolamine and phosphatidylserine metabolism	2	479	29	3303	0.419283518545654	0.475630930011493	1
4	Structure and organization of centromeric chromatin	0	481	11	3321	0.378922923512307	0	1
4	Chaperone-mediated modulation of nucleosome-histone interactions	2	479	11	3321	0.674642154044915	1.26049658029037	1
4	Acetylation recognition by the bromodomain and other modules	0	481	12	3320	0.383091839057246	0	1
4	Putative organization of the kinetochore	7	474	28	3304	0.196695617338687	1.7423029710969	0.91170462817262
4	Plasmodium falciparum histone acetylation and methylation	0	481	7	3325	0.606411429759202	0	1
4	Histone acetylation	1	480	23	3309	0.351639026710237	0.29978866247982	1
4	Protein arginine methylation	0	481	10	3322	0.624806423540944	0	1
4	Nucleosome assembly and regulation	3	478	35	3297	0.620282514958025	0.591281246058034	1
4	Compartmentalization of transcription site in the nucleus	0	481	4	3328	1	0	1
4	Pentose Phosphate Cycle	0	481	9	3323	0.613564161141629	0	1
4	Thiamine metabolism	0	481	15	3317	0.241993710257862	0	0.993854130169466
4	RNA polymerase II transcribes mRNA	4	477	34	3298	1	0.813462244510487	1
4	tRNA thiolation	0	481	7	3325	0.606411429759202	0	1
4	Genes coding for GPI-anchored membrane proteins	1	480	24	3308	0.357349969851271	0.287211826091083	1
4	Subcellular localization of proteins involved in invasion	5	476	34	3298	1	1.01890442694133	1
4	Functional annotation of merozoite invasion-related proteins	7	474	35	3297	0.479183489428946	1.39099970829892	1
4	Maturation and export of 60S and 40S ribosomal subunits	2	479	85	3247	0.00150735514654749	0.159539048991011	0.0387854074246257
4	Pre-ribosomal particles along the 60S assembly pathway	1	480	23	3309	0.351639026710237	0.29978866247982	1
4	Structure of the mitotic centrosome	7	474	23	3309	0.0918779754404796	2.12411815318895	0.68805633100389
4	Centriole proteins	1	480	18	3314	0.499069637389495	0.383631792722116	1
4	Classical clathrin-mediated vesicular transport	4	477	34	3298	1	0.813462244510487	1
4	Molecular model of vesicle exocytosis	0	481	18	3314	0.154100598109591	0	0.857303877730102
4	Molecular motor prototypes	11	470	30	3302	0.0142831011435839	2.57531228351775	0.222218480582735
4	Genes coding for Fe-S containing proteins	2	479	15	3317	1	0.92332026160696	1
4	Maturation of cytosolic and nuclear Fe-S proteins	0	481	14	3318	0.240213649823613	0	0.993854130169466
4	Nucleotide excision repair	5	476	24	3308	0.402464535532073	1.44766321283546	1
4	DNA Replication	7	474	31	3301	0.31996087711972	1.57231683308733	1
4	Kinetochores power chromosome movements in mitosis	11	470	28	3304	0.00699338228407648	2.76066542834594	0.129960354112421
4	Regulation of spindle microtubule dynamics	13	468	32	3300	0.00275367639869883	2.86345973933681	0.0620969497998714
4	Control of the mitotic spindle organization by kinesins	1	480	9	3323	1	0.769261162200826	1
4	Control of microtubule assembly	3	478	18	3314	0.741756374001817	1.1554456366384	1
4	Pre-ribosomal particles along the 40S assembly pathway	1	480	14	3318	0.709909396314753	0.493820935315975	1
4	Transcription and processing of snRNAs	2	479	19	3313	1	0.728106043144868	1
4	Proteins containing histone post translational modification-binding modules	1	480	24	3308	0.357349969851271	0.287211826091083	1
4	Histone chaperones	2	479	23	3309	0.761571216954511	0.600775081481551	1
4	Phosphoinositides and membrane traffic	6	475	17	3315	0.0603366404115386	2.46233053383786	0.528801909633004
4	Calcium � calmodulin activation of protein kinases	3	478	17	3315	0.732579771319208	1.22377883394535	1
4	Inositol Phosphate metabolism	5	476	19	3313	0.215927125051188	1.83123737323444	0.967334241021729
4	The structures of RNA polymerases	1	480	20	3312	0.505357737891431	0.34506447577689	1
4	Mechanism of Fe�S-protein biogenesis	0	481	19	3313	0.157726676112859	0	0.861058481992835
4	Selenocysteine biosynthesis	0	481	10	3322	0.624806423540944	0	1
4	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	2	479	8	3324	0.365603044211746	1.73455422045335	1
4	Pyruvate metabolism	3	478	14	3318	0.465224945666755	1.48726257432317	1
4	Chaperone-assisted protein folding	3	478	68	3264	0.0290491611886317	0.301316193725936	0.347033729199904
4	Sphingomyelin and ceramide metabolism	2	479	16	3316	1	0.865345097844338	1
4	Generation of polyphosphates	1	480	13	3319	1	0.531961273851504	1
4	Cleavage and polyadenylation of pre-mRNA	2	479	13	3319	1	1.06600332708685	1
4	Protein factors in pre-mRNA 3�-end processing	3	478	15	3317	0.48869519118672	1.38772763449024	1
4	Oxidative protein folding in the endoplasmic reticulum	0	481	9	3323	0.613564161141629	0	1
4	Transporters of the mitochondrial and apicoplast membranes	1	480	29	3303	0.167094153477735	0.237337199509751	0.861058481992835
4	Phosphatases of Plasmodium falciparum and their timed expression	6	475	35	3297	0.637301108391176	1.1898280053953	1
4	Transporters of the ER/Golgi and digestive vacuole membranes	4	477	26	3306	0.785670826612885	1.06627983073766	1
4	CCR4 � NOT complex	0	481	18	3314	0.154100598109591	0	0.857303877730102
4	Encoded proteins that could be constituents of P-bodies	2	479	41	3291	0.161574163010039	0.33521331141934	0.861058481992835
4	Isoprenoids metabolism	1	480	13	3319	1	0.531961273851504	1
4	Rab and other proteins involved in intracellular traffic	2	479	14	3318	1	0.989564073158687	1
4	Rab proteins	1	480	12	3320	1	0.576457299763953	1
4	Endosome maturation	2	479	10	3322	0.656261504419351	1.38691815416786	1
4	Rab cycle	4	477	39	3293	0.647758439484809	0.708114747988593	1
4	Molecular markers of resistance to antimalarial drugs	1	480	11	3321	1	0.629042108317375	1
4	ATP synthase complex	0	481	20	3312	0.164349635009786	0	0.861058481992835
4	DNA mismatch repair system	6	475	19	3313	0.119375743717822	2.20194896889669	0.763016298221872
4	Base excision repair of AP sites	8	473	29	3303	0.128174635008007	1.92604969325426	0.785072870268077
4	Actin and filaments	3	478	25	3307	1	0.830261144608642	1
4	A model for UbpX function in the regulation of PCNA deubiquitylation	3	478	13	3319	0.443255471392498	1.60210510222374	1
4	Model for translesion DNA synthesis	3	478	9	3323	0.185317143315158	2.31656509974033	0.891922078257846
4	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	1	480	21	3311	0.348699093490946	0.328535354304636	1
4	Phosphatidylcholine metabolism	2	479	11	3321	0.674642154044915	1.26049658029037	1
4	Components of the linear motor responsible for merozoite motility in invasion	6	475	28	3304	0.430743241554577	1.49034018350092	1
4	Parasite encoded proteins associated with the membrane of infected erythrocytes	2	479	32	3300	0.306201512788039	0.430653478540111	1
4	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	3	478	32	3300	0.61398663933077	0.647291498725808	1
4	Asparagine and Aspartate metabolism	0	481	8	3324	0.606913719804551	0	1
4	Biosynthesis of Fe-S proteins in the apicoplast	0	481	14	3318	0.240213649823613	0	0.993854130169466
4	Methionine and Polyamine metabolism	0	481	19	3313	0.157726676112859	0	0.861058481992835
4	Signal recognition particle-mediated targeting of membrane and secretory proteins	0	481	12	3320	0.383091839057246	0	1
4	Karyopherin/exportin-mediated nuclear export pathways	2	479	16	3316	1	0.865345097844338	1
4	tRNA modifications	4	477	39	3293	0.647758439484809	0.708114747988593	1
4	Schematic depiction of pseudouridylation	0	481	15	3317	0.241993710257862	0	0.993854130169466
4	The HSP70 chaperone cycle	0	481	7	3325	0.606411429759202	0	1
4	Organization of chaperone pathways in the cytosol	0	481	30	3302	0.0265224299806659	0	0.332690731069978
4	The ATG autophagic pathway	1	480	12	3320	1	0.576457299763953	1
4	Glutamate metabolism	1	480	13	3319	1	0.531961273851504	1
4	Glycolysis	2	479	26	3306	0.568834658733403	0.530984235837185	1
4	Model for metabolic compartmentalization of PI biosynthesis	0	481	12	3320	0.383091839057246	0	1
4	Shikimate biosynthesis	1	480	4	3328	0.490638193225806	1.73302383490628	1
4	CoA biosynthesis	0	481	8	3324	0.606913719804551	0	1
4	Utilization of phospholipids	3	478	23	3309	1	0.902952883986374	1
4	Structure and processing of pre rRNA	1	480	24	3308	0.357349969851271	0.287211826091083	1
4	Bulk mRNA transport through the nuclear pore	0	481	4	3328	1	0	1
4	Posttranslational translocation in eukaryotes	1	480	26	3306	0.242949375663154	0.264960261067993	0.993854130169466
4	SRP independent translocation of GPI anchored proteins	0	481	9	3323	0.613564161141629	0	1
4	Proteasome-mediated proteolysis of ubiquinated proteins	2	479	36	3296	0.221719770886989	0.382344921991614	0.98449464639422
4	Aminosugars metabolism	2	479	6	3326	0.26725366740074	2.31379723668591	1
4	Quality control in mRNA biogenesis	1	480	21	3311	0.348699093490946	0.328535354304636	1
4	Leucine_ Isoleucine and Valine metabolism	1	480	10	3322	1	0.692141931630914	1
4	Classical COPII-mediated vesicular transport	2	479	23	3309	0.761571216954511	0.600775081481551	1
4	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	2	479	9	3323	0.639378101490721	1.54142582815662	1
4	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	0	481	14	3318	0.240213649823613	0	0.993854130169466
4	Assisted assembly of Sm-class snRNPs	0	481	11	3321	0.378922923512307	0	1
4	Lysine metabolism	2	479	3	3329	0.122544700049143	4.63045989312089	0.770722004024358
4	Mitochondrial division	1	480	3	3329	0.417019494590474	2.31103741441899	1
4	Import and export through the nuclear pore	2	479	22	3310	0.759891917884556	0.6282677145004	1
4	Putative SUMO substrates	4	477	17	3315	0.327115835197268	1.63496041328362	1
4	RNA polymerase I transcribes rRNA	0	481	9	3323	0.613564161141629	0	1
4	Lipoic acid metabolism	1	480	5	3327	0.554977223965929	1.38611204640761	1
4	Acetyl-CoA production in the mitochondrion	0	481	6	3326	1	0	1
4	Mitochondrial antioxidant system	1	480	13	3319	1	0.531961273851504	1
4	Chaperone network and protein quality control of the mitochondrion	5	476	31	3301	0.799837464686741	1.11846234242334	1
4	Proteome of the parasitophorous vacuole	3	478	21	3311	1	0.989542233934212	1
4	Proteins with ER retention sequences	0	481	12	3320	0.383091839057246	0	1
4	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	1	480	2	3330	0.332785903992101	3.46683899715214	1
4	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	2	479	14	3318	1	0.989564073158687	1
4	Interactions between modified host cell membrane and endothelial cell	2	479	1	3331	0.0436597957220117	13.8902811604817	0.449360051354243
4	Rosette formation between normal and infected RBC	1	480	2	3330	0.332785903992101	3.46683899715214	1
4	Domains of merozoite surface proteins	0	481	7	3325	0.606411429759202	0	1
4	Nitrogen metabolism	0	481	9	3323	0.613564161141629	0	1
4	RNA polymerase III transcribes tRNA and 5S rRNA	0	481	14	3318	0.240213649823613	0	0.993854130169466
4	The Atg8 and Atg12 ubiquitin-like conjugation systems	0	481	7	3325	0.606411429759202	0	1
4	Structure of the nuclear pore	0	481	4	3328	1	0	1
4	Biogenesis of cytochrome oxidase	0	481	20	3312	0.164349635009786	0	0.861058481992835
4	Protein N-terminal acetylation	1	480	8	3324	1	0.865626636049851	1
4	Mannose and Fructose metabolism	0	481	7	3325	0.606411429759202	0	1
4	tRNA-wybutosine biosynthesis	0	481	4	3328	1	0	1
4	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	0	481	6	3326	1	0	1
4	Anaphase promoting complex ubiquitin-ligase	1	480	9	3323	1	0.769261162200826	1
4	Lsm proteins and RNA processing	0	481	11	3321	0.378922923512307	0	1
4	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	1	480	13	3319	1	0.531961273851504	1
4	Exported parasite proteins associated with Maurer�s clefts	1	480	3	3329	0.417019494590474	2.31103741441899	1
4	Translocon of exported proteins (PTEX)	2	479	4	3328	0.168943039525193	3.47198118503	0.862121041324534
4	Post-translational modification �SUMOylation	1	480	8	3324	1	0.865626636049851	1
4	Activation of eiF5A	0	481	3	3329	1	0	1
4	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	0	481	5	3327	1	0	1
4	Different kinesins with different roles	1	480	4	3328	0.490638193225806	1.73302383490628	1
4	Catabolism of polyphosphates	0	481	8	3324	0.606913719804551	0	1
4	Glycine and Serine metabolism	0	481	10	3322	0.624806423540944	0	1
4	Pathways of peptide export from the mitochondrion	1	480	4	3328	0.490638193225806	1.73302383490628	1
4	Role of perforin 1 in merozoite egress	0	481	5	3327	1	0	1
4	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	2	479	13	3319	1	1.06600332708685	1
4	14-3-3 protein	0	481	3	3329	1	0	1
4	Roles of rhoptry neck proteins during invasion	2	479	2	3330	0.0800851321969836	6.94571684676674	0.629929616172102
4	Folate biosynthesis	0	481	11	3321	0.378922923512307	0	1
4	Telomerase and some telomerase associated proteins	0	481	8	3324	0.606913719804551	0	1
4	Nicotinate and nicotinamide metabolism	1	480	5	3327	0.554977223965929	1.38611204640761	1
4	ER-to Golgi_ translocation and quality control	1	480	14	3318	0.709909396314753	0.493820935315975	1
4	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	0	481	9	3323	0.613564161141629	0	1
4	Transcription in prokaryotes	1	480	2	3330	0.332785903992101	3.46683899715214	1
4	Various features of C/D and H/ACA snoRNAs	1	480	5	3327	0.554977223965929	1.38611204640761	1
4	Merozoite egress	0	481	3	3329	1	0	1
4	Riboflavin metabolism	0	481	3	3329	1	0	1
4	Post-translational modification of elongation factor 2	0	481	5	3327	1	0	1
4	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	3	478	7	3325	0.121794943985645	2.97993995930899	0.76868695779619
4	Structure of telomere and sub-telomeric regions	0	481	1	3331	1	0	1
4	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	481	2	3330	1	0	1
0	FALSE	0	1408	1259	1146	0	0	0
0	Genes coding for components involved in ribosome assembly	69	1339	63	2342	0.000310968528610351	1.91535424747579	0.0111448899450174
0	mRNA degradation	16	1392	13	2392	0.0522754566092433	2.11454120271496	0.489642989414428
0	Splicing of pre-mRNA	61	1347	45	2360	1.41786186711317e-05	2.37443880525847	0.000748854938762139
0	RNA Degradation Factors	19	1389	20	2385	0.135003775869755	1.63091470525197	0.813671405917712
0	Phosphoproteome - Treeck et al 2011	471	937	383	2022	6.636313357531e-35	2.65304098967599	4.43969363618824e-32
0	Phosphoproteome - Pease et al 2013	330	1078	269	2136	7.97588959003609e-23	2.43017280070284	2.3827658712491e-20
0	S-nitrosylated proteins	165	1243	82	2323	7.74781426795345e-23	3.75908231057476	2.3827658712491e-20
0	S-Glutathionylated proteins	199	1209	96	2309	2.34075993855074e-28	3.95734927183981	1.17447629916783e-25
0	Transcription related proteins encoding genes	89	1319	80	2325	2.76474123740771e-05	1.96068677690523	0.00132115134844697
0	Translation in prokaryotes � a template for apicoplast and mitochondrion	19	1389	29	2376	0.763784434599564	1.12068945251319	1
0	Nuclear genes with apicoplast signal sequences	122	1286	108	2297	3.16197787982871e-07	2.0173486209134	2.53843584192649e-05
0	Terpenoid metabolism	8	1400	5	2400	0.0838799806517838	2.74210139859316	0.649988884819035
0	N-myristoylation_ S-acylation and prenylation of proteins	10	1398	10	2395	0.249090252920146	1.71282726715082	0.993854130169466
0	Proteins of detergent-resistant membranes	61	1347	44	2361	8.35433461220392e-06	2.42941372662096	0.000465754154630368
0	Genes coding for transport proteins	62	1346	70	2335	0.0169075574714059	1.5362622646028	0.240662892518522
0	Chromatin modifying proteins	18	1390	13	2392	0.0231587509211293	2.38218101861936	0.297946237812222
0	Histone lysine methylation	7	1401	9	2396	0.608485060215299	1.3300259918381	1
0	Plasmodium falciparum chromatin landscape	9	1399	9	2396	0.32719537884462	1.71231782266108	1
0	Topogenesis of the Rieske FeS protein	6	1402	4	2401	0.187241497033369	2.56817314086895	0.896882302019027
0	Nuclear genes with mitochondrial signal sequences	154	1254	116	2289	3.57171647576876e-12	2.4227368423617	5.12031069061993e-10
0	Porphyrin metabolism	6	1402	11	2394	1	0.931407208205338	1
0	Pyrimidine metabolism	9	1399	12	2393	0.651531908776001	1.28277017434054	1
0	Mitochondrial electron flow	18	1390	6	2399	0.000175477597838424	5.17542882235679	0.00690555958552385
0	Phosphoproteome - Lasonder et al 2011	279	1129	227	2178	3.72383365001625e-19	2.3704969448041	9.34216766947826e-17
0	Established and putative Maurer�s clefts proteins	29	1379	20	2385	0.00158734069319459	2.50717122561693	0.0403264907752093
0	The acidocalcisome	16	1392	20	2385	0.386718471136917	1.37053284941839	1
0	ATP-dependent chromatin remodeling complexes	21	1387	13	2392	0.00375518235448398	2.78508728168848	0.0801771381430783
0	Phenylalanine and Tyrosine metabolism	4	1404	5	2400	0.733410387903413	1.36736653576861	1
0	Modification of proteins by adenylylation and ADP-ribosylation	29	1379	19	2386	0.00129347535074177	2.64019178904625	0.0346134003858498
0	Protein biosynthesis	39	1369	16	2389	3.14003223128458e-07	4.25188466618099	2.53843584192649e-05
0	DNA binding proteins with AP2 domain(s)	7	1401	12	2393	1	0.996372565864746	1
0	Heterochromatin structure of the telomeric and subtelomeric regions	2	1406	3	2402	1	1.1388839972372	1
0	Total palmitome of Plasmodium falciparum	196	1212	113	2292	8.3105934722191e-23	3.27902512681243	2.3827658712491e-20
0	Ribosomal structure	93	1315	52	2353	1.52057477165438e-11	3.19915891539957	2.03452904447356e-09
0	Glyoxalase metabolism	5	1403	1	2404	0.0284182403265904	8.56509989738715	0.34152939123034
0	The phosphoproteome of Plasmodium falciparum infected RBCs	189	1219	125	2280	3.17515239960069e-18	2.82720101389008	6.61274162955339e-16
0	Proteins involved in steps during passage through prophase	7	1401	14	2391	0.82361669312858	0.853330123934192	1
0	Protein phosphorylation	34	1374	43	2362	0.1908083243123	1.35911237082702	0.900319929391103
0	Protein kinase coding genes	35	1373	49	2356	0.362688758821803	1.2255965608122	1
0	Pre-replicative complex formation and transition to replication	7	1401	13	2392	1	0.919354436540991	1
0	Dolichol metabolism	3	1405	3	2402	0.676053870668833	1.70927639103345	1
0	Purine metabolism	17	1391	16	2389	0.101909682507288	1.82442429906639	0.733092232229846
0	Double strand break repair and homologous recombination	5	1403	6	2399	0.5477461520041	1.42473702681436	1
0	Genes involved in excision-repair	42	1366	36	2369	0.00278868211304366	2.02295391021193	0.0621876111208736
0	Genes coding for enzymes/proteins involved in DNA replication	33	1375	25	2380	0.00227840994238566	2.2843018818023	0.0537972794631532
0	Fatty acids elongation in the endoplasmic reticulum	7	1401	5	2400	0.140783366406859	2.39772599051211	0.827774043065323
0	Fatty acid synthesis in the apicoplast	15	1393	13	2392	0.0774219811323836	1.98100910304806	0.62403982382608
0	Genes coding for components of the proteasome degradation machinery & their timed transcription	67	1341	37	2368	1.11757542912743e-08	3.19658792271379	1.24609660347708e-06
0	Subcellular location of adaptor proteins	15	1393	10	2395	0.0213255248132816	2.5783027289757	0.279740707844812
0	Classical COPI-mediated vesicular transport	22	1386	8	2397	6.91360359035153e-05	4.75394216715271	0.00301643530561642
0	Genes coding for protein traffic related proteins	33	1375	27	2378	0.00441468737354915	2.1133766505759	0.092294557903262
0	Thioredoxin_ Glutaredoxin and Peroxiredoxin	12	1396	12	2393	0.205225650007221	1.7138483466483	0.927752920367698
0	Redox Metabolism	18	1390	17	2388	0.0801442396384158	1.81865913923135	0.629929616172102
0	Initiation of translation	28	1380	14	2391	0.00013815893402493	3.46403981625366	0.00565887715485783
0	Quality control mechanisms during ribosome maturation	10	1398	2	2403	0.00135421480376141	8.59208722466934	0.0352975209240149
0	Signaling machinery in malaria parasites	8	1400	9	2396	0.451950449459774	1.52103240900727	1
0	Ubiquinone metabolism	4	1404	3	2402	0.434811718564163	2.28060691106868	1
0	Import of proteins into the mitochondrion	14	1394	11	2394	0.0602031674489032	2.18528980242534	0.528801909633004
0	Peptidases and proteases	70	1338	42	2363	3.9994513040819e-08	2.94257046584753	3.82233274632971e-06
0	Genes coding for chaperones and their regulators	71	1337	31	2374	1.96830854089579e-11	4.0651650659092	2.46899702598615e-09
0	Centrosome proteins	38	1370	37	2368	0.0153628174654792	1.77481666225134	0.230098318307588
