cluster_id	target	count_both	count_only_cluster	count_only_target	count_none	p.value	fdr
4	Putative organization of the kinetochore	7	474	28	3304	0.196695617338687	0.91170462817262
4	Plasmodium falciparum histone acetylation and methylation	0	481	7	3325	0.606411429759202	1
4	Histone acetylation	1	480	23	3309	0.351639026710237	1
4	Protein arginine methylation	0	481	10	3322	0.624806423540944	1
4	Nucleosome assembly and regulation	3	478	35	3297	0.620282514958025	1
4	Compartmentalization of transcription site in the nucleus	0	481	4	3328	1	1
4	Pentose Phosphate Cycle	0	481	9	3323	0.613564161141629	1
4	Thiamine metabolism	0	481	15	3317	0.241993710257862	0.993854130169466
4	RNA polymerase II transcribes mRNA	4	477	34	3298	1	1
4	tRNA thiolation	0	481	7	3325	0.606411429759202	1
4	Genes coding for GPI-anchored membrane proteins	1	480	24	3308	0.357349969851271	1
4	Subcellular localization of proteins involved in invasion	5	476	34	3298	1	1
4	Functional annotation of merozoite invasion-related proteins	7	474	35	3297	0.479183489428946	1
4	Maturation and export of 60S and 40S ribosomal subunits	2	479	85	3247	0.00150735514654749	0.0387854074246257
4	Pre-ribosomal particles along the 60S assembly pathway	1	480	23	3309	0.351639026710237	1
4	Structure of the mitotic centrosome	7	474	23	3309	0.0918779754404796	0.68805633100389
4	Centriole proteins	1	480	18	3314	0.499069637389495	1
4	Classical clathrin-mediated vesicular transport	4	477	34	3298	1	1
4	Molecular model of vesicle exocytosis	0	481	18	3314	0.154100598109591	0.857303877730102
4	Molecular motor prototypes	11	470	30	3302	0.0142831011435839	0.222218480582735
4	Genes coding for Fe-S containing proteins	2	479	15	3317	1	1
4	Maturation of cytosolic and nuclear Fe-S proteins	0	481	14	3318	0.240213649823613	0.993854130169466
4	Nucleotide excision repair	5	476	24	3308	0.402464535532073	1
4	DNA Replication	7	474	31	3301	0.31996087711972	1
4	Kinetochores power chromosome movements in mitosis	11	470	28	3304	0.00699338228407648	0.129960354112421
4	Regulation of spindle microtubule dynamics	13	468	32	3300	0.00275367639869883	0.0620969497998714
4	Control of the mitotic spindle organization by kinesins	1	480	9	3323	1	1
4	Control of microtubule assembly	3	478	18	3314	0.741756374001817	1
4	Pre-ribosomal particles along the 40S assembly pathway	1	480	14	3318	0.709909396314753	1
4	Transcription and processing of snRNAs	2	479	19	3313	1	1
4	Proteins containing histone post translational modification-binding modules	1	480	24	3308	0.357349969851271	1
4	Histone chaperones	2	479	23	3309	0.761571216954511	1
4	Phosphoinositides and membrane traffic	6	475	17	3315	0.0603366404115386	0.528801909633004
4	Calcium � calmodulin activation of protein kinases	3	478	17	3315	0.732579771319208	1
4	Inositol Phosphate metabolism	5	476	19	3313	0.215927125051188	0.967334241021729
4	The structures of RNA polymerases	1	480	20	3312	0.505357737891431	1
4	Mechanism of Fe�S-protein biogenesis	0	481	19	3313	0.157726676112859	0.861058481992835
4	Selenocysteine biosynthesis	0	481	10	3322	0.624806423540944	1
4	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	2	479	8	3324	0.365603044211746	1
4	Pyruvate metabolism	3	478	14	3318	0.465224945666755	1
4	Chaperone-assisted protein folding	3	478	68	3264	0.0290491611886317	0.347033729199904
4	Sphingomyelin and ceramide metabolism	2	479	16	3316	1	1
4	Generation of polyphosphates	1	480	13	3319	1	1
4	Cleavage and polyadenylation of pre-mRNA	2	479	13	3319	1	1
4	Protein factors in pre-mRNA 3�-end processing	3	478	15	3317	0.48869519118672	1
4	Oxidative protein folding in the endoplasmic reticulum	0	481	9	3323	0.613564161141629	1
4	Transporters of the mitochondrial and apicoplast membranes	1	480	29	3303	0.167094153477735	0.861058481992835
4	Phosphatases of Plasmodium falciparum and their timed expression	6	475	35	3297	0.637301108391176	1
4	Transporters of the ER/Golgi and digestive vacuole membranes	4	477	26	3306	0.785670826612885	1
4	CCR4 � NOT complex	0	481	18	3314	0.154100598109591	0.857303877730102
4	Encoded proteins that could be constituents of P-bodies	2	479	41	3291	0.161574163010039	0.861058481992835
4	Isoprenoids metabolism	1	480	13	3319	1	1
4	Rab and other proteins involved in intracellular traffic	2	479	14	3318	1	1
4	Rab proteins	1	480	12	3320	1	1
4	Endosome maturation	2	479	10	3322	0.656261504419351	1
4	Rab cycle	4	477	39	3293	0.647758439484809	1
4	Molecular markers of resistance to antimalarial drugs	1	480	11	3321	1	1
4	ATP synthase complex	0	481	20	3312	0.164349635009786	0.861058481992835
4	DNA mismatch repair system	6	475	19	3313	0.119375743717822	0.763016298221872
4	Base excision repair of AP sites	8	473	29	3303	0.128174635008007	0.785072870268077
4	Actin and filaments	3	478	25	3307	1	1
4	A model for UbpX function in the regulation of PCNA deubiquitylation	3	478	13	3319	0.443255471392498	1
4	Model for translesion DNA synthesis	3	478	9	3323	0.185317143315158	0.891922078257846
4	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	1	480	21	3311	0.348699093490946	1
4	Phosphatidylcholine metabolism	2	479	11	3321	0.674642154044915	1
4	Components of the linear motor responsible for merozoite motility in invasion	6	475	28	3304	0.430743241554577	1
4	Parasite encoded proteins associated with the membrane of infected erythrocytes	2	479	32	3300	0.306201512788039	1
4	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	3	478	32	3300	0.61398663933077	1
4	Asparagine and Aspartate metabolism	0	481	8	3324	0.606913719804551	1
4	Biosynthesis of Fe-S proteins in the apicoplast	0	481	14	3318	0.240213649823613	0.993854130169466
4	Methionine and Polyamine metabolism	0	481	19	3313	0.157726676112859	0.861058481992835
4	Signal recognition particle-mediated targeting of membrane and secretory proteins	0	481	12	3320	0.383091839057246	1
4	Karyopherin/exportin-mediated nuclear export pathways	2	479	16	3316	1	1
4	tRNA modifications	4	477	39	3293	0.647758439484809	1
4	Schematic depiction of pseudouridylation	0	481	15	3317	0.241993710257862	0.993854130169466
4	The HSP70 chaperone cycle	0	481	7	3325	0.606411429759202	1
4	Organization of chaperone pathways in the cytosol	0	481	30	3302	0.0265224299806659	0.332690731069978
4	The ATG autophagic pathway	1	480	12	3320	1	1
4	Glutamate metabolism	1	480	13	3319	1	1
4	Glycolysis	2	479	26	3306	0.568834658733403	1
4	Model for metabolic compartmentalization of PI biosynthesis	0	481	12	3320	0.383091839057246	1
4	Shikimate biosynthesis	1	480	4	3328	0.490638193225806	1
4	CoA biosynthesis	0	481	8	3324	0.606913719804551	1
4	Utilization of phospholipids	3	478	23	3309	1	1
4	Structure and processing of pre rRNA	1	480	24	3308	0.357349969851271	1
4	Bulk mRNA transport through the nuclear pore	0	481	4	3328	1	1
4	Posttranslational translocation in eukaryotes	1	480	26	3306	0.242949375663154	0.993854130169466
4	SRP independent translocation of GPI anchored proteins	0	481	9	3323	0.613564161141629	1
4	Proteasome-mediated proteolysis of ubiquinated proteins	2	479	36	3296	0.221719770886989	0.98449464639422
4	Aminosugars metabolism	2	479	6	3326	0.26725366740074	1
4	Quality control in mRNA biogenesis	1	480	21	3311	0.348699093490946	1
4	Leucine_ Isoleucine and Valine metabolism	1	480	10	3322	1	1
4	Classical COPII-mediated vesicular transport	2	479	23	3309	0.761571216954511	1
4	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	2	479	9	3323	0.639378101490721	1
4	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	0	481	14	3318	0.240213649823613	0.993854130169466
4	Assisted assembly of Sm-class snRNPs	0	481	11	3321	0.378922923512307	1
4	Lysine metabolism	2	479	3	3329	0.122544700049143	0.770722004024358
4	Mitochondrial division	1	480	3	3329	0.417019494590474	1
4	Import and export through the nuclear pore	2	479	22	3310	0.759891917884556	1
4	Putative SUMO substrates	4	477	17	3315	0.327115835197268	1
4	RNA polymerase I transcribes rRNA	0	481	9	3323	0.613564161141629	1
4	Lipoic acid metabolism	1	480	5	3327	0.554977223965929	1
4	Acetyl-CoA production in the mitochondrion	0	481	6	3326	1	1
4	Mitochondrial antioxidant system	1	480	13	3319	1	1
4	Chaperone network and protein quality control of the mitochondrion	5	476	31	3301	0.799837464686741	1
4	Proteome of the parasitophorous vacuole	3	478	21	3311	1	1
4	Proteins with ER retention sequences	0	481	12	3320	0.383091839057246	1
4	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	1	480	2	3330	0.332785903992101	1
4	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	2	479	14	3318	1	1
4	Interactions between modified host cell membrane and endothelial cell	2	479	1	3331	0.0436597957220117	0.449360051354243
4	Rosette formation between normal and infected RBC	1	480	2	3330	0.332785903992101	1
4	Domains of merozoite surface proteins	0	481	7	3325	0.606411429759202	1
4	Nitrogen metabolism	0	481	9	3323	0.613564161141629	1
4	RNA polymerase III transcribes tRNA and 5S rRNA	0	481	14	3318	0.240213649823613	0.993854130169466
4	The Atg8 and Atg12 ubiquitin-like conjugation systems	0	481	7	3325	0.606411429759202	1
4	Structure of the nuclear pore	0	481	4	3328	1	1
4	Biogenesis of cytochrome oxidase	0	481	20	3312	0.164349635009786	0.861058481992835
4	Protein N-terminal acetylation	1	480	8	3324	1	1
4	Mannose and Fructose metabolism	0	481	7	3325	0.606411429759202	1
4	tRNA-wybutosine biosynthesis	0	481	4	3328	1	1
4	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	0	481	6	3326	1	1
4	Anaphase promoting complex ubiquitin-ligase	1	480	9	3323	1	1
4	Lsm proteins and RNA processing	0	481	11	3321	0.378922923512307	1
4	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	1	480	13	3319	1	1
4	Exported parasite proteins associated with Maurer�s clefts	1	480	3	3329	0.417019494590474	1
4	Translocon of exported proteins (PTEX)	2	479	4	3328	0.168943039525193	0.862121041324534
4	Post-translational modification �SUMOylation	1	480	8	3324	1	1
4	Activation of eiF5A	0	481	3	3329	1	1
4	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	0	481	5	3327	1	1
4	Different kinesins with different roles	1	480	4	3328	0.490638193225806	1
4	Catabolism of polyphosphates	0	481	8	3324	0.606913719804551	1
4	Glycine and Serine metabolism	0	481	10	3322	0.624806423540944	1
4	Pathways of peptide export from the mitochondrion	1	480	4	3328	0.490638193225806	1
4	Role of perforin 1 in merozoite egress	0	481	5	3327	1	1
4	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	2	479	13	3319	1	1
4	14-3-3 protein	0	481	3	3329	1	1
4	Roles of rhoptry neck proteins during invasion	2	479	2	3330	0.0800851321969836	0.629929616172102
4	Folate biosynthesis	0	481	11	3321	0.378922923512307	1
4	Telomerase and some telomerase associated proteins	0	481	8	3324	0.606913719804551	1
4	Nicotinate and nicotinamide metabolism	1	480	5	3327	0.554977223965929	1
4	ER-to Golgi_ translocation and quality control	1	480	14	3318	0.709909396314753	1
4	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	0	481	9	3323	0.613564161141629	1
4	Transcription in prokaryotes	1	480	2	3330	0.332785903992101	1
4	Various features of C/D and H/ACA snoRNAs	1	480	5	3327	0.554977223965929	1
4	Merozoite egress	0	481	3	3329	1	1
4	Riboflavin metabolism	0	481	3	3329	1	1
4	Post-translational modification of elongation factor 2	0	481	5	3327	1	1
4	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	3	478	7	3325	0.121794943985645	0.76868695779619
4	Structure of telomere and sub-telomeric regions	0	481	1	3331	1	1
4	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	481	2	3330	1	1
0	FALSE	0	1408	1259	1146	0	0
0	Genes coding for components involved in ribosome assembly	69	1339	63	2342	0.000310968528610351	0.0111448899450174
0	mRNA degradation	16	1392	13	2392	0.0522754566092433	0.489642989414428
0	Splicing of pre-mRNA	61	1347	45	2360	1.41786186711317e-05	0.000748854938762139
0	RNA Degradation Factors	19	1389	20	2385	0.135003775869755	0.813671405917712
0	Phosphoproteome - Treeck et al 2011	471	937	383	2022	6.636313357531e-35	4.43969363618824e-32
0	Phosphoproteome - Pease et al 2013	330	1078	269	2136	7.97588959003609e-23	2.3827658712491e-20
0	S-nitrosylated proteins	165	1243	82	2323	7.74781426795345e-23	2.3827658712491e-20
0	S-Glutathionylated proteins	199	1209	96	2309	2.34075993855074e-28	1.17447629916783e-25
0	Transcription related proteins encoding genes	89	1319	80	2325	2.76474123740771e-05	0.00132115134844697
0	Translation in prokaryotes � a template for apicoplast and mitochondrion	19	1389	29	2376	0.763784434599564	1
0	Nuclear genes with apicoplast signal sequences	122	1286	108	2297	3.16197787982871e-07	2.53843584192649e-05
0	Terpenoid metabolism	8	1400	5	2400	0.0838799806517838	0.649988884819035
0	N-myristoylation_ S-acylation and prenylation of proteins	10	1398	10	2395	0.249090252920146	0.993854130169466
0	Proteins of detergent-resistant membranes	61	1347	44	2361	8.35433461220392e-06	0.000465754154630368
0	Genes coding for transport proteins	62	1346	70	2335	0.0169075574714059	0.240662892518522
0	Chromatin modifying proteins	18	1390	13	2392	0.0231587509211293	0.297946237812222
0	Histone lysine methylation	7	1401	9	2396	0.608485060215299	1
0	Plasmodium falciparum chromatin landscape	9	1399	9	2396	0.32719537884462	1
0	Topogenesis of the Rieske FeS protein	6	1402	4	2401	0.187241497033369	0.896882302019027
0	Nuclear genes with mitochondrial signal sequences	154	1254	116	2289	3.57171647576876e-12	5.12031069061993e-10
0	Porphyrin metabolism	6	1402	11	2394	1	1
0	Pyrimidine metabolism	9	1399	12	2393	0.651531908776001	1
0	Mitochondrial electron flow	18	1390	6	2399	0.000175477597838424	0.00690555958552385
0	Phosphoproteome - Lasonder et al 2011	279	1129	227	2178	3.72383365001625e-19	9.34216766947826e-17
0	Established and putative Maurer�s clefts proteins	29	1379	20	2385	0.00158734069319459	0.0403264907752093
0	The acidocalcisome	16	1392	20	2385	0.386718471136917	1
0	ATP-dependent chromatin remodeling complexes	21	1387	13	2392	0.00375518235448398	0.0801771381430783
0	Phenylalanine and Tyrosine metabolism	4	1404	5	2400	0.733410387903413	1
0	Modification of proteins by adenylylation and ADP-ribosylation	29	1379	19	2386	0.00129347535074177	0.0346134003858498
0	Protein biosynthesis	39	1369	16	2389	3.14003223128458e-07	2.53843584192649e-05
0	DNA binding proteins with AP2 domain(s)	7	1401	12	2393	1	1
0	Heterochromatin structure of the telomeric and subtelomeric regions	2	1406	3	2402	1	1
0	Total palmitome of Plasmodium falciparum	196	1212	113	2292	8.3105934722191e-23	2.3827658712491e-20
0	Ribosomal structure	93	1315	52	2353	1.52057477165438e-11	2.03452904447356e-09
0	Glyoxalase metabolism	5	1403	1	2404	0.0284182403265904	0.34152939123034
0	The phosphoproteome of Plasmodium falciparum infected RBCs	189	1219	125	2280	3.17515239960069e-18	6.61274162955339e-16
0	Proteins involved in steps during passage through prophase	7	1401	14	2391	0.82361669312858	1
0	Protein phosphorylation	34	1374	43	2362	0.1908083243123	0.900319929391103
0	Protein kinase coding genes	35	1373	49	2356	0.362688758821803	1
0	Pre-replicative complex formation and transition to replication	7	1401	13	2392	1	1
0	Dolichol metabolism	3	1405	3	2402	0.676053870668833	1
0	Purine metabolism	17	1391	16	2389	0.101909682507288	0.733092232229846
0	Double strand break repair and homologous recombination	5	1403	6	2399	0.5477461520041	1
0	Genes involved in excision-repair	42	1366	36	2369	0.00278868211304366	0.0621876111208736
0	Genes coding for enzymes/proteins involved in DNA replication	33	1375	25	2380	0.00227840994238566	0.0537972794631532
0	Fatty acids elongation in the endoplasmic reticulum	7	1401	5	2400	0.140783366406859	0.827774043065323
0	Fatty acid synthesis in the apicoplast	15	1393	13	2392	0.0774219811323836	0.62403982382608
0	Genes coding for components of the proteasome degradation machinery & their timed transcription	67	1341	37	2368	1.11757542912743e-08	1.24609660347708e-06
0	Subcellular location of adaptor proteins	15	1393	10	2395	0.0213255248132816	0.279740707844812
0	Classical COPI-mediated vesicular transport	22	1386	8	2397	6.91360359035153e-05	0.00301643530561642
0	Genes coding for protein traffic related proteins	33	1375	27	2378	0.00441468737354915	0.092294557903262
0	Thioredoxin_ Glutaredoxin and Peroxiredoxin	12	1396	12	2393	0.205225650007221	0.927752920367698
0	Redox Metabolism	18	1390	17	2388	0.0801442396384158	0.629929616172102
0	Initiation of translation	28	1380	14	2391	0.00013815893402493	0.00565887715485783
0	Quality control mechanisms during ribosome maturation	10	1398	2	2403	0.00135421480376141	0.0352975209240149
0	Signaling machinery in malaria parasites	8	1400	9	2396	0.451950449459774	1
0	Ubiquinone metabolism	4	1404	3	2402	0.434811718564163	1
0	Import of proteins into the mitochondrion	14	1394	11	2394	0.0602031674489032	0.528801909633004
0	Peptidases and proteases	70	1338	42	2363	3.9994513040819e-08	3.82233274632971e-06
0	Genes coding for chaperones and their regulators	71	1337	31	2374	1.96830854089579e-11	2.46899702598615e-09
0	Centrosome proteins	38	1370	37	2368	0.0153628174654792	0.230098318307588
0	Tubulin and microtubules	12	1396	12	2393	0.205225650007221	0.927752920367698
0	Proteins targeted by the thioredoxin superfamily enzymes	29	1379	9	2396	1.3028410887623e-06	8.71600688381977e-05
0	Arginine and proline metabolism	4	1404	2	2403	0.202105201473028	0.924673194090343
0	Pyridoxal phosphate (Vitamin B6) metabolism	9	1399	13	2392	0.825158319379114	1
0	Transporters of the plasma membrane	27	1381	34	2371	0.231776844506747	0.993854130169466
0	Mitochondrial TCA cycle	13	1395	5	2400	0.00271891835978813	0.0620098766828953
0	Possible paths for apoptosis	10	1398	10	2395	0.249090252920146	0.993854130169466
0	Phosphatidylethanolamine and phosphatidylserine metabolism	18	1390	13	2392	0.0231587509211293	0.297946237812222
0	Structure and organization of centromeric chromatin	7	1401	4	2401	0.112599715672112	0.748303408456715
0	Chaperone-mediated modulation of nucleosome-histone interactions	6	1402	7	2398	0.567999153866378	1
0	Acetylation recognition by the bromodomain and other modules	7	1401	5	2400	0.140783366406859	0.827774043065323
0	Putative organization of the kinetochore	13	1395	22	2383	1	1
0	Plasmodium falciparum histone acetylation and methylation	3	1405	4	2401	0.713970969494672	1
0	Histone acetylation	13	1395	11	2394	0.0907816320449709	0.685866783481392
0	Protein arginine methylation	8	1400	2	2403	0.00697639934538071	0.129960354112421
0	Nucleosome assembly and regulation	19	1389	19	2386	0.127041550627582	0.783213257978182
0	Compartmentalization of transcription site in the nucleus	2	1406	2	2403	0.629248993001911	1
0	Pentose Phosphate Cycle	6	1402	3	2402	0.084413057658869	0.651603872005192
0	Thiamine metabolism	10	1398	5	2400	0.0281650702936611	0.34152939123034
0	RNA polymerase II transcribes mRNA	23	1385	15	2390	0.0035921780717954	0.0775215203235847
0	tRNA thiolation	5	1403	2	2403	0.108891313798337	0.74194912251237
0	Genes coding for GPI-anchored membrane proteins	10	1398	15	2390	0.835843448284815	1
0	Subcellular localization of proteins involved in invasion	17	1391	22	2383	0.40677054704364	1
0	Functional annotation of merozoite invasion-related proteins	19	1389	23	2382	0.264539389340779	1
0	Maturation and export of 60S and 40S ribosomal subunits	55	1353	32	2373	7.40794527170019e-07	5.3099093429651e-05
0	Pre-ribosomal particles along the 60S assembly pathway	14	1394	10	2395	0.0343600747270741	0.391821988507033
0	Structure of the mitotic centrosome	9	1399	21	2384	0.569366929028471	1
0	Centriole proteins	7	1401	12	2393	1	1
0	Classical clathrin-mediated vesicular transport	24	1384	14	2391	0.00111700226865095	0.0315749796222881
0	Molecular model of vesicle exocytosis	10	1398	8	2397	0.139628348590864	0.827774043065323
0	Molecular motor prototypes	12	1396	29	2376	0.33391456613	1
0	Genes coding for Fe-S containing proteins	12	1396	5	2400	0.00921725990654465	0.165170005646742
0	Maturation of cytosolic and nuclear Fe-S proteins	11	1397	3	2402	0.00336738607633493	0.0734602592956979
0	Nucleotide excision repair	14	1394	15	2390	0.246306427050545	0.993854130169466
0	DNA Replication	19	1389	19	2386	0.127041550627582	0.783213257978182
0	Kinetochores power chromosome movements in mitosis	10	1398	29	2376	0.181713541285056	0.88811705484123
0	Regulation of spindle microtubule dynamics	17	1391	28	2377	0.878081222850833	1
0	Control of the mitotic spindle organization by kinesins	5	1403	5	2400	0.513660174191755	1
0	Control of microtubule assembly	5	1403	16	2389	0.260997387726465	1
0	Pre-ribosomal particles along the 40S assembly pathway	9	1399	6	2399	0.103819358753925	0.74151406768373
0	Transcription and processing of snRNAs	15	1393	6	2399	0.00216997589712922	0.0522538942634045
0	Proteins containing histone post translational modification-binding modules	16	1392	9	2396	0.00645185902238524	0.123322676742163
0	Histone chaperones	15	1393	10	2395	0.0213255248132816	0.279740707844812
0	Phosphoinositides and membrane traffic	12	1396	11	2394	0.1346817029504	0.813671405917712
0	Calcium � calmodulin activation of protein kinases	6	1402	14	2391	0.645013214123547	1
0	Inositol Phosphate metabolism	12	1396	12	2393	0.205225650007221	0.927752920367698
0	The structures of RNA polymerases	10	1398	11	2394	0.36552197827836	1
0	Mechanism of Fe�S-protein biogenesis	8	1400	11	2394	0.640224110225633	1
0	Selenocysteine biosynthesis	9	1399	1	2404	0.000840291011765767	0.0254145198949475
0	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	3	1405	7	2398	0.753839113436051	1
0	Pyruvate metabolism	8	1400	9	2396	0.451950449459774	1
0	Chaperone-assisted protein folding	50	1358	21	2384	1.24562737096511e-08	1.31577585975104e-06
0	Sphingomyelin and ceramide metabolism	8	1400	10	2395	0.6253433533095	1
0	Generation of polyphosphates	9	1399	5	2400	0.048933564961972	0.474442825500859
0	Cleavage and polyadenylation of pre-mRNA	9	1399	6	2399	0.103819358753925	0.74151406768373
0	Protein factors in pre-mRNA 3�-end processing	11	1397	7	2398	0.0475034981832254	0.472781583450483
0	Oxidative protein folding in the endoplasmic reticulum	8	1400	1	2404	0.00206751267848876	0.0506036334844748
0	Transporters of the mitochondrial and apicoplast membranes	20	1388	10	2395	0.00102582927921151	0.0294119909053929
0	Phosphatases of Plasmodium falciparum and their timed expression	18	1390	23	2382	0.416074316829511	1
0	Transporters of the ER/Golgi and digestive vacuole membranes	15	1393	15	2390	0.182402323033653	0.888547238661511
0	CCR4 � NOT complex	11	1397	7	2398	0.0475034981832254	0.472781583450483
0	Encoded proteins that could be constituents of P-bodies	24	1384	19	2386	0.0160181685789046	0.232603577572214
0	Isoprenoids metabolism	8	1400	6	2399	0.16312889230081	0.861058481992835
0	Rab and other proteins involved in intracellular traffic	10	1398	6	2399	0.0397163225621113	0.43408361474488
0	Rab proteins	7	1401	6	2399	0.251597439895639	0.993854130169466
0	Endosome maturation	9	1399	3	2402	0.0122584143372231	0.196821100598454
0	Rab cycle	24	1384	19	2386	0.0160181685789046	0.232603577572214
0	Molecular markers of resistance to antimalarial drugs	7	1401	5	2400	0.140783366406859	0.827774043065323
0	ATP synthase complex	13	1395	7	2398	0.0174922206862301	0.242116461498371
0	DNA mismatch repair system	10	1398	15	2390	0.835843448284815	1
0	Base excision repair of AP sites	18	1390	19	2386	0.170058083511314	0.862806282753574
0	Actin and filaments	8	1400	20	2385	0.434468136043606	1
0	A model for UbpX function in the regulation of PCNA deubiquitylation	8	1400	8	2397	0.3048923418547	1
0	Model for translesion DNA synthesis	5	1403	7	2398	0.769141462332264	1
0	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	12	1396	10	2395	0.118762017916461	0.763016298221872
0	Phosphatidylcholine metabolism	7	1401	6	2399	0.251597439895639	0.993854130169466
0	Components of the linear motor responsible for merozoite motility in invasion	13	1395	21	2384	0.860174547527633	1
0	Parasite encoded proteins associated with the membrane of infected erythrocytes	25	1383	9	2396	1.74791624420706e-05	0.000889285457973605
0	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	23	1385	12	2393	0.000629952745233509	0.0203921799948976
0	Asparagine and Aspartate metabolism	4	1404	4	2401	0.477742754600186	1
0	Biosynthesis of Fe-S proteins in the apicoplast	12	1396	2	2403	0.000248420401154139	0.00936761181576469
0	Methionine and Polyamine metabolism	10	1398	9	2396	0.160714915202281	0.861058481992835
0	Signal recognition particle-mediated targeting of membrane and secretory proteins	10	1398	2	2403	0.00135421480376141	0.0352975209240149
0	Karyopherin/exportin-mediated nuclear export pathways	11	1397	7	2398	0.0475034981832254	0.472781583450483
0	tRNA modifications	15	1393	28	2377	0.874313714137644	1
0	Schematic depiction of pseudouridylation	8	1400	7	2398	0.192066426138145	0.900647937521626
0	The HSP70 chaperone cycle	3	1405	4	2401	0.713970969494672	1
0	Organization of chaperone pathways in the cytosol	19	1389	11	2394	0.00380876687448747	0.080465211758909
0	The ATG autophagic pathway	7	1401	6	2399	0.251597439895639	0.993854130169466
0	Glutamate metabolism	9	1399	5	2400	0.048933564961972	0.474442825500859
0	Glycolysis	19	1389	9	2396	0.00119328083293342	0.0332627032180191
0	Model for metabolic compartmentalization of PI biosynthesis	7	1401	5	2400	0.140783366406859	0.827774043065323
0	Shikimate biosynthesis	4	1404	1	2404	0.0653743639726079	0.555959103784001
0	CoA biosynthesis	5	1403	3	2402	0.154482645925259	0.857303877730102
0	Utilization of phospholipids	15	1393	11	2394	0.0394330996652182	0.43408361474488
0	Structure and processing of pre rRNA	12	1396	13	2392	0.298873674910501	1
0	Bulk mRNA transport through the nuclear pore	2	1406	2	2403	0.629248993001911	1
0	Posttranslational translocation in eukaryotes	21	1387	6	2399	2.06552132684716e-05	0.00101109787877616
0	SRP independent translocation of GPI anchored proteins	5	1403	4	2401	0.304366715175414	1
0	Proteasome-mediated proteolysis of ubiquinated proteins	22	1386	16	2389	0.0103614771134682	0.180830300580267
0	Aminosugars metabolism	4	1404	4	2401	0.477742754600186	1
0	Quality control in mRNA biogenesis	14	1394	8	2397	0.013329789231247	0.210652653441832
0	Leucine_ Isoleucine and Valine metabolism	8	1400	3	2402	0.0235480460190383	0.299119799748163
0	Classical COPII-mediated vesicular transport	18	1390	7	2398	0.000525200179170628	0.0175679459932575
0	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	5	1403	6	2399	0.5477461520041	1
0	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	8	1400	6	2399	0.16312889230081	0.861058481992835
0	Assisted assembly of Sm-class snRNPs	6	1402	5	2400	0.229476684537204	0.990651384652411
0	Lysine metabolism	2	1406	3	2402	1	1
0	Mitochondrial division	2	1406	2	2403	0.629248993001911	1
0	Import and export through the nuclear pore	17	1391	7	2398	0.000975879695315185	0.0283853702680808
0	Putative SUMO substrates	12	1396	9	2396	0.0687112275314876	0.579426191830654
0	RNA polymerase I transcribes rRNA	2	1406	7	2398	0.499311384781098	1
0	Lipoic acid metabolism	0	1408	6	2399	0.0912368305349747	0.685866783481392
0	Acetyl-CoA production in the mitochondrion	5	1403	1	2404	0.0284182403265904	0.34152939123034
0	Mitochondrial antioxidant system	6	1402	8	2397	0.782450299274356	1
0	Chaperone network and protein quality control of the mitochondrion	19	1389	17	2388	0.0561061925406539	0.511841492859511
0	Proteome of the parasitophorous vacuole	15	1393	9	2396	0.0174196629721474	0.242116461498371
0	Proteins with ER retention sequences	11	1397	1	2404	0.000135136077746625	0.00565037725078074
0	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	2	1406	1	2404	0.559125675198901	1
0	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	11	1397	5	2400	0.0161095651631977	0.232603577572214
0	Interactions between modified host cell membrane and endothelial cell	0	1408	3	2402	0.301093156482118	1
0	Rosette formation between normal and infected RBC	0	1408	3	2402	0.301093156482118	1
0	Domains of merozoite surface proteins	3	1405	4	2401	0.713970969494672	1
0	Nitrogen metabolism	5	1403	4	2401	0.304366715175414	1
0	RNA polymerase III transcribes tRNA and 5S rRNA	7	1401	7	2398	0.405817636850101	1
0	The Atg8 and Atg12 ubiquitin-like conjugation systems	3	1405	4	2401	0.713970969494672	1
0	Structure of the nuclear pore	3	1405	1	2404	0.145504709221881	0.835313724489376
