Geneid	groups	description
PBANKA_1318200	4	iron-sulfur cluster assembly protein ISU, putative
PBANKA_1318600	4	conserved protein, unknown function
PBANKA_1327600	4	zinc finger protein, putative
PBANKA_1335200	4	pre-mRNA-splicing factor ISY1, putative
PBANKA_1338100	4	conserved protein, unknown function
PBANKA_1338900	4	glideosome associated protein with multiple membrane spans 1, putative
PBANKA_1339400	4	micro-fibrillar-associated protein, putative
PBANKA_1340100	4	L-lactate dehydrogenase
PBANKA_1341600	4	translation initiation factor eIF-2B subunit gamma, putative
PBANKA_1342800	4	nicotinamide/nicotinic acid mononucleotide adenylyltransferase, putative
PBANKA_1346700	4	60S ribosomal protein L23, putative
PBANKA_1350200	4	conserved Plasmodium protein, unknown function
PBANKA_1350500	4	parasitophorous vacuolar protein 3
PBANKA_1350600	4	nuclear movement protein, putative
PBANKA_1354500	4	60S ribosomal protein L18-2, putative
PBANKA_1355000	4	V-type proton ATPase subunit D, putative
PBANKA_1355100	4	40S ribosomal protein S6, putative
PBANKA_1355700	4	myosin A
PBANKA_1358800	4	kinetochore protein SPC25, putative
PBANKA_1363200	4	ubiquitin-activating enzyme E1, putative
PBANKA_1364200	4	60S ribosomal protein L17, putative
PBANKA_1410000	4	26S protease regulatory subunit 7, putative
PBANKA_1416300	4	40S ribosomal protein S19, putative
PBANKA_1422700	4	superoxide dismutase [Fe], putative
PBANKA_1423500	4	60S ribosomal protein L13-2, putative
PBANKA_1430600	4	conserved Plasmodium protein, unknown function
PBANKA_1431050	4	10 kDa chaperonin, putative
PBANKA_1439800	4	splicing factor 3B subunit 6, putative
PBANKA_1445400	4	protein transport protein SEC13
PBANKA_1449500	4	CHCH domain-containing protein, putative
PBANKA_1450400	4	peptidase, putative
PBANKA_1450700	4	clustered-asparagine-rich protein, putative
PBANKA_1452600	4	calcyclin binding protein, putative
PBANKA_1453600	4	ribosomal protein L23, mitochondrial, putative
PBANKA_1456900	4	translation initiation factor SUI1, putative
PBANKA_1458000	4	translation machinery-associated protein 46, putative
PBANKA_1458500	4	NEDD8-conjugating enzyme UBC12, putative
PBANKA_1459700	4	pre-mRNA-splicing factor CWC26, putative
PBANKA_1462100	4	conserved Plasmodium protein, unknown function
PBANKA_1464200	4	thymidylate kinase, putative
PBANKA_1465100	4	Plasmodium exported protein, unknown function
PBANKA_0007901	5	PIR protein
PBANKA_0101200	5	elongation factor G, putative
PBANKA_0102300	5	cation/H+ antiporter
PBANKA_0109100	5	transketolase, putative
PBANKA_0110300	5	conserved Plasmodium protein, unknown function
PBANKA_0204800	5	secreted ookinete protein, putative
PBANKA_0205700	5	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST3/OST6, putative
PBANKA_0210200	5	aspartate--tRNA ligase, putative
PBANKA_0306800	5	ATP-dependent RNA helicase UAP56, putative
PBANKA_0307500	5	protein CERLI1, putative
PBANKA_0309000	5	ribosomal protein L12, mitochondrial, putative
PBANKA_0310800	5	RTR1 domain-containing protein, putative
PBANKA_0311000	5	protein transport protein SEC31, putative
PBANKA_0312800	5	conserved Plasmodium protein, unknown function
PBANKA_0313700	5	conserved Plasmodium membrane protein, unknown function
PBANKA_0315430	5	small nucleolar RNA snoR01
PBANKA_0402200	5	plasmoredoxin
PBANKA_0408200	5	calcium-dependent protein kinase 3
PBANKA_0417700	5	alpha tubulin 1
PBANKA_0501800	5	myosin essential light chain ELC, putative
PBANKA_0504600	5	rRNA (cytosine-C(5))-methyltransferase, putative
PBANKA_0507200	5	conserved Plasmodium protein, unknown function
PBANKA_0507400	5	orotidine 5'-phosphate decarboxylase, putative
PBANKA_0513800	5	heptatricopeptide repeat and RAP domain-containing protein, putative
PBANKA_0515500	5	protein phosphatase inhibitor 3, putative
PBANKA_0518200	5	flavoprotein subunit of succinate dehydrogenase, putative
PBANKA_0602500	5	threonylcarbamoyl-AMP synthase, putative
PBANKA_0614100	5	transcription initiation factor IIA subunit 1, putative
PBANKA_0615600	5	thioredoxin-like protein
PBANKA_0619600	5	protein pelota homolog, putative
PBANKA_0622300	5	kelch domain-containing protein, putative
PBANKA_0701500	5	prohibitin 1
PBANKA_0701800	5	conserved protein, unknown function
PBANKA_0703910	5	small nucleolar RNA snoR05
PBANKA_0705900	5	lipase maturation factor, putative
PBANKA_0706900	5	mitochondrial import receptor subunit TOM7, putative
PBANKA_0708600	5	quinone oxidoreductase, putative
PBANKA_0710600	5	phosphatidylglycerophosphate synthase, putative
PBANKA_0711900	5	heat shock protein 70
PBANKA_0714900	5	dihydrolipoyl dehydrogenase, apicoplast, putative
PBANKA_0721900	5	60S ribosomal protein L7ae/L30e, putative
PBANKA_0804800	5	mediator of RNA polymerase II transcription subunit 10, putative
PBANKA_0810200	5	conserved Plasmodium protein, unknown function
PBANKA_0814300	5	conserved protein, unknown function
PBANKA_0815000	5	pseudouridylate synthase, putative
PBANKA_0816500	5	conserved Plasmodium protein, unknown function
PBANKA_0817300	5	conserved Plasmodium protein, unknown function
PBANKA_0821800	5	U4/U6 snRNA-associated-splicing factor, putative
PBANKA_0825300	5	conserved Plasmodium protein, unknown function
PBANKA_0832100	5	conserved Plasmodium protein, unknown function
PBANKA_0834400	5	mitochondrial-processing peptidase subunit beta, putative
PBANKA_0902700	5	conserved Plasmodium protein, unknown function
PBANKA_0903400	5	TMEM65 domain-containing protein, putative
PBANKA_0906600	5	coproporphyrinogen-III oxidase, putative
PBANKA_0909800	5	RNA-binding protein, putative
PBANKA_0912300	5	tudor staphylococcal nuclease, putative
PBANKA_0928600	5	AP-4 complex subunit mu, putative
PBANKA_0929600	5	nucleolar protein 56, putative
PBANKA_0938400	5	endoplasmic reticulum-resident calcium binding protein, putative
PBANKA_1006200	5	sporozoite invasion-associated protein 1
PBANKA_1010100	5	mitochondrial import inner membrane translocase subunit TIM17, putative
PBANKA_1015600	5	ribosomal protein L15, apicoplast, putative
PBANKA_1015800	5	conserved Plasmodium protein, unknown function
PBANKA_1017700	5	cytochrome b-c1 complex subunit 6, putative
PBANKA_1020100	5	serine/threonine protein phosphatase 7
PBANKA_1022600	5	pantothenate kinase 1, putative
PBANKA_1025000	5	conserved protein, unknown function
PBANKA_1025800	5	prefoldin subunit 2, putative
PBANKA_1026200	5	NADP-specific glutamate dehydrogenase, putative
PBANKA_1104500	5	conserved protein, unknown function
PBANKA_1106300	5	GTPase-activating protein, putative
PBANKA_1110000	5	PDCD2 domain-containing protein, putative
PBANKA_1124300	5	conserved Plasmodium protein, unknown function
PBANKA_1125100	5	3-oxoacyl-acyl-carrier protein synthase, putative
PBANKA_1130500	5	proteasome subunit alpha type-7, putative
PBANKA_1132200	5	RWD domain-containing protein, putative
PBANKA_1136400	5	ER membrane protein complex subunit 3, putative
PBANKA_1137600	5	Fe-S assembly protein IscX, putative
PBANKA_1138300	5	transmembrane and coiled-coil domain-containing protein 1, putative
PBANKA_1146761	5	PIR protein
PBANKA_1213700	5	methionine aminopeptidase 1b, putative
PBANKA_1217700	5	ATP-dependent RNA helicase DDX6
PBANKA_1222800	5	tyrosine--tRNA ligase, putative
PBANKA_1225600	5	alpha/beta hydrolase, putative
PBANKA_1226200	5	methionine aminopeptidase 1c, putative
PBANKA_1233900	5	50S ribosomal protein L14, mitochondrial, putative
PBANKA_1236100	5	ribosomal large subunit pseudouridylate synthase, putative
PBANKA_1241500	5	conserved protein, unknown function
PBANKA_1242900	5	conserved protein, unknown function
PBANKA_1243300	5	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_1243700	5	thioredoxin-like protein, putative
PBANKA_1302500	5	conserved protein, unknown function
PBANKA_1303600	5	leucine carboxyl methyltransferase, putative
PBANKA_1310100	5	pyruvate dehydrogenase E1 component subunit beta, putative
PBANKA_1328400	5	cytochrome c oxidase subunit ApiCOX25, putative
PBANKA_1331900	5	eukaryotic initiation factor 4a, putative
PBANKA_1340000	5	dihydrofolate synthase/folylpolyglutamate synthase, putative
PBANKA_1343800	5	transcriptional regulatory protein sir2a
PBANKA_1345600	5	elongation factor Tu, putative
PBANKA_1347400	5	DNA-(apurinic or apyrimidinic site) lyase 1, putative
PBANKA_1348300	5	U3 small nucleolar RNA-associated protein 4, putative
PBANKA_1350900	5	protein kinase 6
PBANKA_1362900	5	lysine--tRNA ligase, putative
PBANKA_1402100	5	conserved Plasmodium protein, unknown function
PBANKA_1403400	5	DNA-directed RNA polymerase II subunit RPB11, putative
PBANKA_1404100	5	site-2 protease S2P
PBANKA_1404400	5	conserved Plasmodium protein, unknown function
PBANKA_1404700	5	conserved protein, unknown function
PBANKA_1405100	5	V-type proton ATPase subunit H, putative
PBANKA_1411000	5	conserved Plasmodium protein, unknown function
PBANKA_1413000	5	transmembrane emp24 domain-containing protein, putative
PBANKA_1417300	5	translocation protein SEC63, putative
PBANKA_1419500	5	conserved protein, unknown function
PBANKA_1425200	5	sporozoite surface protein 3
PBANKA_1428800	5	succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial, putative
PBANKA_1430200	5	ER membrane protein complex subunit 6, putative
PBANKA_1433000	5	conserved protein, unknown function
PBANKA_1433100	5	conserved Plasmodium protein, unknown function
PBANKA_1433600	5	thrombospondin-related apical membrane protein
PBANKA_1441200	5	Mic1 domain-containing protein, putative
PBANKA_1445100	5	ATP-dependent protease subunit ClpQ, putative
PBANKA_1446700	5	phenylalanine--tRNA ligase, putative
PBANKA_1455900	5	conserved protein, unknown function
PBANKA_1464100	5	coronin
PBANKA_0008901	6	PIR protein, pseudogene
PBANKA_0103800	6	50S ribosomal protein L24, putative
PBANKA_0112721	6	fam-a protein, pseudogene
PBANKA_0202300	6	UMP-CMP kinase, putative
PBANKA_0202500	6	P-loop containing nucleoside triphosphate hydrolase, putative
PBANKA_0212600	6	conserved Plasmodium protein, unknown function
PBANKA_0301400	6	conserved Plasmodium protein, unknown function
PBANKA_0302100	6	conserved Plasmodium protein, unknown function
PBANKA_0303000	6	conserved Plasmodium protein, unknown function
PBANKA_0313400	6	autophagy-related protein 11, putative
PBANKA_0313600	6	conserved Plasmodium protein, unknown function
PBANKA_0412100	6	serine/threonine protein phosphatase 6
PBANKA_0414300	6	kinetochore protein NUF2, putative
PBANKA_0415000	6	Maf-like protein, putative
PBANKA_0415700	6	autophagy-related protein 3, putative
PBANKA_0415800	6	WD repeat-containing protein 66, putative
PBANKA_0418200	6	ras-related protein RAB7, putative
PBANKA_0504300	6	flagellar outer arm dynein-associated protein, putative
PBANKA_0504800	6	conserved Plasmodium protein, unknown function
PBANKA_0507100	6	CDGSH iron-sulfur domain-containing protein, putative
PBANKA_0512800	6	merozoite TRAP-like protein
PBANKA_0515600	6	conserved protein, unknown function
PBANKA_0523800	6	apical asparagine-rich protein AARP, putative
PBANKA_0524200	6	early transcribed membrane protein
PBANKA_0524300	6	tryptophan-rich protein
PBANKA_0603000	6	conserved Plasmodium protein, unknown function
PBANKA_0603650	6	conserved Plasmodium protein, unknown function
PBANKA_0603900	6	HAD domain ookinete protein
PBANKA_0612861	6	tRNA Glutamic acid
PBANKA_0614700	6	conserved Plasmodium membrane protein, unknown function
PBANKA_0616200	6	conserved Plasmodium protein, unknown function
PBANKA_0619300	6	conserved Plasmodium protein, unknown function
PBANKA_0623600	6	PIR protein
PBANKA_0702700	6	rhomboid protease ROM3
PBANKA_0711000	6	conserved Plasmodium protein, unknown function
PBANKA_0711800	6	conserved Plasmodium protein, unknown function
PBANKA_0712600	6	14-3-3 protein
PBANKA_0713900	6	adenylate kinase 2, putative
PBANKA_0717900	6	RNA-binding protein, putative
PBANKA_0805800	6	RNA-binding protein, putative
PBANKA_0806200	6	E3 ubiquitin-protein ligase RBX1, putative
PBANKA_0808100	6	6-cysteine protein
PBANKA_0814800	6	conserved Plasmodium protein, unknown function
PBANKA_0818400	6	conserved Plasmodium protein, unknown function
PBANKA_0820200	6	thioredoxin-like protein 1, putative
PBANKA_0822900	6	dynein intermediate chain, putative
PBANKA_0823400	6	phosphoglycerate kinase, putative
PBANKA_0829600	6	serine/threonine protein kinase, putative
PBANKA_0832800	6	conserved Plasmodium protein, unknown function
PBANKA_0837061	6	tryptophan-rich protein, fragment
PBANKA_0902000	6	dynein light chain, putative
PBANKA_0904900	6	mitochondrial large subunit ribosomal protein, putative
PBANKA_0915000	6	apical membrane antigen 1
PBANKA_0915300	6	conserved Plasmodium protein, unknown function
PBANKA_0920700	6	conserved Plasmodium protein, unknown function
PBANKA_0921200	6	conserved Plasmodium protein, unknown function
PBANKA_0922100	6	40S ribosomal protein S18, putative
PBANKA_0924300	6	endoplasmic reticulum oxidoreductin, putative
PBANKA_0931100	6	conserved protein, unknown function
PBANKA_0931700	6	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0933600	6	dynein light chain Tctex-type, putative
PBANKA_0936500	6	replication factor C subunit 5, putative
PBANKA_0936700	6	ES2 protein, putative
PBANKA_0943000	6	RIIa domain-containing protein, putative
PBANKA_0944081	6	PIR protein
PBANKA_1006100	6	flap endonuclease 1, putative
PBANKA_1010600	6	calmodulin, putative
PBANKA_1012200	6	protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative
PBANKA_1018200	6	MORN repeat protein, putative
PBANKA_1019320	6	Plasmodium RNA of unknown function RUF4
PBANKA_1019330	6	small nucleolar RNA snoR30
PBANKA_1020500	6	14-3-3 protein, putative
PBANKA_1024700	6	ubiquitin fusion degradation protein 1, putative
PBANKA_1026700	6	conserved Plasmodium protein, unknown function
PBANKA_1029700	6	ubiquitin-conjugating enzyme E2, putative
PBANKA_1040000	6	conserved protein, unknown function
PBANKA_1100400	6	PIR protein
PBANKA_1101000	6	fam-a protein
PBANKA_1106700	6	60S ribosomal protein L4, putative
PBANKA_1108300	6	pre-mRNA-processing ATP-dependent RNA helicase PRP5, putative
PBANKA_1119100	6	splicing factor 3A subunit 2, putative
PBANKA_1119800	6	conserved Plasmodium protein, unknown function
PBANKA_1122500	6	splicing factor-like protein 1, putative
PBANKA_1134200	6	pyrroline-5-carboxylate reductase, putative
PBANKA_1137500	6	actin-depolymerizing factor 2
PBANKA_1142400	6	nucleoside diphosphate kinase b, putative
PBANKA_1201500	6	conserved protein, unknown function
PBANKA_1202300	6	dynein attachment factor-domain containing protein, putative
PBANKA_1203400	6	U3 small nucleolar RNA-associated protein 25, putative
PBANKA_1205400	6	rho GTPase-activating protein, putative
PBANKA_1207700	6	zinc finger protein, putative
PBANKA_1217100	6	pseudo protein kinase 1, putative
PBANKA_1221500	6	50S ribosomal protein L1, mitochondrial, putative
PBANKA_1223400	6	conserved Plasmodium protein, unknown function
PBANKA_1224200	6	DnaJ protein, putative
PBANKA_1227400	6	serine/threonine protein phosphatase 2B catalytic subunit A
PBANKA_1234200	6	40S ribosomal protein S24, putative
PBANKA_1246400	6	PIR protein
PBANKA_1302241	6	tRNA Selenocysteine
PBANKA_1302261	6	tRNA Methionine
PBANKA_1305000	6	conserved Plasmodium protein, unknown function
PBANKA_1308100	6	calmodulin-like protein
PBANKA_1310800	6	40S ribosomal protein S5, putative
PBANKA_1312000	6	condensin-2 complex subunit G2, putative
PBANKA_1318700	6	protein phosphatase PPM3
PBANKA_1320900	6	thioredoxin 1, putative
PBANKA_1325000	6	40S ribosomal protein S28e, putative
PBANKA_1326400	6	glyceraldehyde-3-phosphate dehydrogenase
PBANKA_1326800	6	replication factor C subunit 3, putative
PBANKA_1329300	6	40S ribosomal protein S3, putative
PBANKA_1330000	6	enkurin domain-containing protein, putative
PBANKA_1335700	6	conserved Plasmodium protein, unknown function
PBANKA_1338400	6	V-type proton ATPase subunit G, putative
PBANKA_1339300	6	conserved Plasmodium protein, unknown function
PBANKA_1341400	6	conserved Plasmodium protein, unknown function
PBANKA_1349000	6	MSP7-like protein
PBANKA_1349300	6	conserved Plasmodium protein, unknown function
PBANKA_1352600	6	serine/threonine protein kinase, putative
PBANKA_1361400	6	conserved Plasmodium protein, unknown function
PBANKA_1362500	6	peptidase, putative
PBANKA_1405900	6	conserved Plasmodium protein, unknown function
PBANKA_1408700	6	conserved Plasmodium protein, unknown function
PBANKA_1409200	6	RNA-binding protein, putative
PBANKA_1423300	6	DNA/RNA-binding protein Alba 1, putative
PBANKA_1424100	6	mediator of RNA polymerase II transcription subunit 21, putative
PBANKA_1428600	6	SND2 domain-containing protein, putative
PBANKA_1431200	6	conserved Plasmodium protein, unknown function
PBANKA_1443000	6	NIMA related kinase 1, putative
PBANKA_1444600	6	conserved Plasmodium protein, unknown function
PBANKA_1448400	6	conserved protein, unknown function
PBANKA_1450200	6	serine hydroxymethyltransferase, putative
PBANKA_1455700	6	conserved Plasmodium protein, unknown function
PBANKA_1456700	6	conserved Plasmodium protein, unknown function
PBANKA_1463700	6	DNA repair protein rhp16, putative
PBANKA_1463900	6	HSP20-like chaperone, putative
PBANKA_0100021	7	fam-b protein
PBANKA_0104600	7	DNA repair protein RAD50, putative
PBANKA_0105200	7	polypyrimidine tract-binding protein, putative
PBANKA_0112300	7	filamin domain-containing protein, putative
